#.t	.River_1.DO	.River_1.NH4	.River_2.DO	.River_2.NH4	.River_3.DO	.River_3.NH4	.River_4.DO	.River_4.NH4	.River_5.DO	.River_5.NH4
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3
155.92	8.9346462	0.049385592	5.4218924	0.70021619	4.9567676	1.8560114	5.4577221	2.6970855	6.199631	2.898702
155.93	8.9344209	0.049385387	5.4524236	0.64697525	4.9955789	1.7613865	5.4953306	2.625047	6.2153101	2.8763906
155.94	8.9341982	0.049385176	5.4825132	0.5979779	5.0343723	1.6699259	5.5345401	2.5513641	6.235303	2.8501049
155.95	8.9339946	0.049384958	5.51213	0.55307856	5.0731018	1.5818819	5.5750944	2.4763532	6.2593188	2.8199127
155.96	8.9337022	0.049384777	5.5412792	0.51152023	5.1116181	1.4969461	5.6165484	2.400466	6.2864662	2.7864778
155.97	8.9329554	0.049384658	5.5692164	0.47343228	5.1492615	1.4155285	5.6583003	2.3239247	6.3163686	2.7496235
155.98	8.9317947	0.049384453	5.595559	0.43845962	5.185584	1.3375702	5.6997811	2.2470612	6.3482945	2.709667
155.99	8.9302822	0.049384173	5.6205519	0.40632766	5.2206522	1.2630338	5.7408394	2.1701719	6.3818842	2.6668652
156	8.9284443	0.049383857	5.6442879	0.37682129	5.2544995	1.1919095	5.781346	2.0935184	6.4168168	2.6214475
156.01	8.9264145	0.049383639	5.6676432	0.34972334	5.2877295	1.1241346	5.8216004	2.0173573	6.4531181	2.5736447
156.02	8.9246702	0.04938341	5.6913241	0.3248421	5.3209424	1.0596546	5.8619547	1.9419134	6.4908682	2.5236873
156.03	8.9231628	0.049383176	5.7152584	0.30199913	5.3541041	0.99839191	5.9022872	1.8673937	6.5297941	2.4718012
156.04	8.9217966	0.049382989	5.7393036	0.28114468	5.3871338	0.94046651	5.9424856	1.79406	6.5696958	2.4181148
156.05	8.9203362	0.049382965	5.7634867	0.26182202	5.4200752	0.88524825	5.9825062	1.721869	6.6102338	2.3631085
156.06	8.9190072	0.049382951	5.787779	0.24414788	5.4528547	0.8330925	6.0222473	1.6511419	6.6513177	2.3067718
156.07	8.9178414	0.049382908	5.8121621	0.22797496	5.485448	0.78387604	6.0616361	1.5820208	6.6927434	2.2493421
156.08	8.9168222	0.049382843	5.8364989	0.21309481	5.5178466	0.73729297	6.1006456	1.5144964	6.734335	2.1910883
156.09	8.9157058	0.049382905	5.8608022	0.19941377	5.5500196	0.69326908	6.1392283	1.448671	6.7759582	2.1321885
156.1	8.9143968	0.049383141	5.8851417	0.18688794	5.5819372	0.65182457	6.1773222	1.3847094	6.8174869	2.072799
156.11	8.913238	0.049383311	5.9095059	0.17538441	5.6135978	0.61275719	6.2149104	1.3226096	6.8588099	2.0131214
156.12	8.912241	0.049383417	5.9337729	0.16488194	5.6449737	0.57609925	6.2519345	1.2625388	6.8998093	1.9533258
156.13	8.9115698	0.04938342	5.9582507	0.15516546	5.6763382	0.5413993	6.2886411	1.2042289	6.9406102	1.8935677
156.14	8.9119007	0.049383489	5.9847211	0.14630075	5.7092899	0.50889272	6.3262776	1.1480016	6.9821767	1.8340141
156.15	8.9132202	0.049383698	6.0133595	0.13821413	5.7441166	0.4784687	6.3651024	1.0938789	7.0246744	1.7748312
156.16	8.9152131	0.049383997	6.0433687	0.13072982	5.7802147	0.44971104	6.4047146	1.041529	7.0677561	1.7160741
156.17	8.9177548	0.04938449	6.0747426	0.12393394	5.8176575	0.42292374	6.4451502	0.99137844	7.1114085	1.657979
156.18	8.9203906	0.04938508	6.1063592	0.11763835	5.8554401	0.39761766	6.4856795	0.94296177	7.1550345	1.6005064
156.19	8.9231072	0.049385657	6.137754	0.11190027	5.8931643	0.37400892	6.5259551	0.89661932	7.1983062	1.543891
156.2	8.9258886	0.049386236	6.1689675	0.10664136	5.9308109	0.35190484	6.5659785	0.85220345	7.2412142	1.4881836
156.21	8.9287863	0.049386787	6.1999642	0.10182034	5.9683307	0.33121478	6.6057181	0.80967006	7.2837181	1.4334627
156.22	8.9320107	0.049387175	6.2306605	0.097402118	6.0056669	0.31185654	6.6451293	0.76898209	7.3257693	1.3798021
156.23	8.9352477	0.049387605	6.2610396	0.093353324	6.0427825	0.29375428	6.6841872	0.73009811	7.3673373	1.3272666
156.24	8.9385042	0.049388077	6.291052	0.089658431	6.0796211	0.27688968	6.7228477	0.69305656	7.4083674	1.2759727
156.25	8.9418305	0.049388519	6.3207244	0.086255258	6.1161331	0.26107417	6.7610821	0.65763245	7.4488503	1.2258415
156.26	8.9452199	0.049388786	6.3494902	0.083126453	6.1518697	0.24626525	6.7985263	0.62380671	7.4884748	1.1769274
156.27	8.9481833	0.049389014	6.3767348	0.080272093	6.1862561	0.23248789	6.8346958	0.59167097	7.5268133	1.1293739
156.28	8.9507321	0.049389246	6.4026471	0.077651732	6.2193941	0.21961339	6.8696819	0.56106029	7.5639518	1.0831176
156.29	8.9529891	0.049389414	6.4273537	0.07526108	6.2512628	0.20764964	6.9034354	0.53203819	7.5998284	1.0382819
156.3	8.9556734	0.049389135	6.4509747	0.073061883	6.2820523	0.19645743	6.9361234	0.50440038	7.6346014	0.99474405
156.31	8.9581311	0.049388853	6.4734313	0.071056544	6.31171	0.18606212	6.9676854	0.47823092	7.6681959	0.95264373
156.32	8.9602868	0.049388642	6.4949645	0.069213603	6.3403826	0.17635327	6.9982568	0.45336089	7.7007417	0.91186967
156.33	8.9621484	0.049388498	6.5156189	0.067535377	6.3680241	0.16735864	7.0277752	0.42987999	7.7321606	0.87257088
156.34	8.9637676	0.049388326	6.5353591	0.065985406	6.3946163	0.15893289	7.056252	0.4075356	7.7624971	0.83452557
156.35	8.9649619	0.049388	6.553422	0.064562633	6.4194842	0.15108082	7.0831179	0.38636363	7.7912589	0.79781515
156.36	8.9655197	0.049387656	6.5698249	0.063261924	6.4425724	0.14379002	7.1083072	0.36636701	7.8183809	0.76248925
156.37	8.9655093	0.04938731	6.5848078	0.06207357	6.4640221	0.1370271	7.1319179	0.34750404	7.8439432	0.72854685
156.38	8.9654721	0.049386752	6.5988799	0.060974085	6.4842887	0.13068952	7.1543421	0.32957607	7.8683067	0.69578091
156.39	8.9663588	0.049385702	6.6127101	0.059972382	6.5040277	0.12482251	7.1760666	0.31270325	7.8918426	0.66438174
156.4	8.9672044	0.049384828	6.6264344	0.059057293	6.5234518	0.1193807	7.1972864	0.29680473	7.9147203	0.6342856
156.41	8.9679991	0.049384099	6.6401329	0.058217909	6.5425971	0.11432036	7.2180504	0.28179975	7.9369902	0.60541858
156.42	8.9687382	0.049383442	6.6536599	0.057444895	6.5613596	0.1096007	7.2382985	0.2676076	7.9586146	0.57769833
156.43	8.9692479	0.049382743	6.6663997	0.056734335	6.5792169	0.105207	7.2576084	0.25420882	7.9792383	0.551125
156.44	8.9692139	0.049382081	6.6780014	0.056088289	6.59581	0.10115585	7.2756654	0.24166126	7.998575	0.52581518
156.45	8.9687624	0.049381453	6.6888239	0.055491582	6.6114243	0.097371921	7.2927356	0.22979227	8.0168904	0.50153908
156.46	8.9679465	0.049380836	6.6989184	0.054943506	6.6260749	0.093854625	7.3088139	0.21861158	8.0341719	0.47833444
156.47	8.9668707	0.049380191	6.7084061	0.054440045	6.6398512	0.090585347	7.3239668	0.20808296	8.0504796	0.45616808
156.48	8.9655284	0.049379546	6.717381	0.053977508	6.6528363	0.087546655	7.338257	0.19817138	8.0658703	0.43500643
156.49	8.9639118	0.049378926	6.7259338	0.053552556	6.6651088	0.084722524	7.3517435	0.18884354	8.0803967	0.41481566
156.5	8.9619975	0.049378345	6.7341085	0.053160486	6.6767189	0.082088679	7.3644755	0.18004163	8.0941126	0.39551723
156.51	8.9589426	0.04937799	6.7409792	0.05280118	6.686827	0.079647976	7.3757487	0.17178343	8.1064179	0.37716161
156.52	8.9546991	0.049377525	6.7456044	0.052471754	6.6945425	0.077385858	7.3848322	0.16403475	8.1167089	0.35970562
156.53	8.9495757	0.049376872	6.7483361	0.052169835	6.7000483	0.075290522	7.3918277	0.15677296	8.1250751	0.34313085
156.54	8.9438037	0.04937604	6.7495599	0.05189234	6.7037368	0.073343777	7.3970691	0.14994763	8.1317964	0.32735586
156.55	8.9379047	0.049375093	6.7503889	0.051636348	6.7065554	0.071529501	7.4012875	0.14351887	8.1374891	0.31232474
156.56	8.9322666	0.04937412	6.7517906	0.051400328	6.7093789	0.069839237	7.405179	0.13746575	8.1427262	0.29800942
156.57	8.9270203	0.049373169	6.7541366	0.051182895	6.7126092	0.068265384	7.4090741	0.13176878	8.1477768	0.28438233
156.58	8.9220504	0.049372238	6.7572169	0.050982647	6.7161648	0.066800409	7.4129202	0.12640876	8.1525934	0.27141605
156.59	8.9172214	0.049371384	6.7609671	0.050798939	6.7200733	0.065441777	7.4167343	0.12138259	8.1571761	0.25911596
156.6	8.9124732	0.049370635	6.7653894	0.05063105	6.7243467	0.064186125	7.4205422	0.11668351	8.1615376	0.24747824
156.61	8.9079298	0.049369864	6.7703707	0.050476381	6.7289467	0.063017578	7.4243583	0.11226469	8.1657102	0.23641642
156.62	8.9035662	0.049369076	6.7758196	0.050334329	6.7338839	0.061933271	7.4282006	0.10812104	8.1697004	0.22593028
156.63	8.9020429	0.049366363	6.7813749	0.050203191	6.7389787	0.060922039	7.4319707	0.10421677	8.1734508	0.215947
156.64	8.9030693	0.049361771	6.7851493	0.050083928	6.743493	0.059991336	7.4351015	0.10058005	8.1764602	0.20653793
156.65	8.9033414	0.049357599	6.7873679	0.049973206	6.7473606	0.059120807	7.4376578	0.097143506	8.1788326	0.19756245
156.66	8.9027572	0.049353884	6.7879215	0.049872215	6.7503882	0.058321205	7.4395437	0.093945454	8.1804566	0.18910882
156.67	8.9019919	0.049350239	6.7875213	0.049778215	6.7528794	0.057573822	7.4410436	0.090925585	8.1816178	0.18104919
156.68	8.9018601	0.049346676	6.7875398	0.049692103	6.7559899	0.056885762	7.4431283	0.088111244	8.1831016	0.17344882
156.69	8.9019504	0.049343587	6.7884711	0.049612568	6.7600632	0.056247758	7.4461067	0.085473274	8.1851929	0.16624771
156.7	8.9022099	0.049340917	6.7903075	0.049539089	6.7650124	0.055656225	7.4499275	0.083002079	8.1878666	0.15942869
156.71	8.9027372	0.049338523	6.7930413	0.049471381	6.7707807	0.055109228	7.4545648	0.08069359	8.1911166	0.15298757
156.72	8.9038858	0.049336079	6.7965308	0.049408849	6.7772741	0.054602461	7.4599464	0.078534698	8.1949052	0.14689908
156.73	8.9050383	0.049333969	6.8007175	0.049350991	6.7844108	0.054132156	7.4660056	0.076513504	8.1991977	0.14113989
156.74	8.9061617	0.049332199	6.8056714	0.049298021	6.7922113	0.053700024	7.4727761	0.074638725	8.2040352	0.13573636
156.75	8.9073453	0.049330565	6.8111443	0.04924809	6.8004283	0.053291594	7.479993	0.072856059	8.2092246	0.13055964
156.76	8.9103011	0.049328112	6.8177607	0.04920243	6.8096839	0.05291666	7.4882023	0.071204974	8.2152235	0.12571127
156.77	8.9136644	0.049326048	6.82581	0.049160456	6.8203702	0.052570948	7.4977132	0.06966987	8.2223036	0.12115693
156.78	8.9171966	0.049324346	6.8350049	0.049121386	6.832166	0.05224813	7.5082552	0.068226722	8.230252	0.11683927
156.79	8.920924	0.04932294	6.8452896	0.049085061	6.8450107	0.051946904	7.5197701	0.066870794	8.2390271	0.11274816
156.8	8.9254751	0.049321348	6.8566645	0.049051626	6.8589433	0.051668491	7.5323214	0.065608292	8.2486966	0.10890343
156.81	8.9301965	0.049319995	6.8689453	0.049020747	6.8738353	0.051410445	7.5457958	0.064429925	8.2591743	0.10528344
156.82	8.9348931	0.049318986	6.8821057	0.048992369	6.8896473	0.051172243	7.5601687	0.063334206	8.2704495	0.10188672
156.83	8.9395527	0.049318225	6.8959753	0.048965934	6.9061578	0.050949293	7.5752283	0.062302609	8.2823438	0.098665376
156.84	8.9441137	0.049317619	6.9103076	0.048941476	6.923138	0.050741831	7.5907988	0.061336823	8.2947229	0.095626255
156.85	8.9482979	0.049317064	6.9243695	0.048918912	6.939966	0.050549575	7.6063728	0.060436181	8.307173	0.092769229
156.86	8.9518944	0.049316664	6.938086	0.048898218	6.9565142	0.050372352	7.6218306	0.059600515	8.319603	0.090096083
156.87	8.9551073	0.049316361	6.951646	0.048878834	6.9728742	0.050205527	7.6372008	0.058810153	8.3320184	0.087552517
156.88	8.9580239	0.049316077	6.9650597	0.048860952	6.9890084	0.050050668	7.652445	0.05807231	8.3444023	0.085160793
156.89	8.9608797	0.049315679	6.9783539	0.048844374	7.004963	0.049906347	7.6675718	0.057380875	8.3567505	0.082904179
156.9	8.9633744	0.04931538	6.9915423	0.048829194	7.0207322	0.049773429	7.6825572	0.056739961	8.3690483	0.080796113
156.91	8.9655514	0.049315176	7.0047136	0.048815214	7.0363562	0.0496502	7.6974062	0.056142334	8.3812891	0.078816925
156.92	8.9676029	0.049314983	7.0178821	0.048801977	7.0518959	0.049533008	7.7121663	0.055571767	8.3934887	0.076918764
156.93	8.9696326	0.049314694	7.0310672	0.048789847	7.0673222	0.049424852	7.7267873	0.055041864	8.4056174	0.075143117
156.94	8.9714743	0.049314449	7.0442564	0.048778703	7.0826577	0.049324979	7.7412718	0.054549475	8.4176672	0.073481575
156.95	8.9731043	0.049314276	7.0575078	0.048768364	7.0979351	0.049231718	7.755642	0.054087196	8.4296433	0.07191235
156.96	8.9747619	0.049314024	7.0708028	0.048758716	7.1131663	0.049144218	7.7699076	0.053651307	8.4415462	0.070424702
156.97	8.9770119	0.049313305	7.0840752	0.048749814	7.1283541	0.049063551	7.7840475	0.053246827	8.4533528	0.069034587
156.98	8.9790253	0.049312723	7.0973018	0.04874146	7.1435095	0.048988136	7.7980871	0.052866662	8.4650751	0.067720574
156.99	8.9808031	0.049312269	7.1105123	0.04873369	7.1586327	0.048918143	7.8120205	0.052511752	8.4767015	0.066486088
157	8.9823896	0.049311915	7.1237375	0.048726435	7.1737308	0.048852773	7.8258613	0.052178531	8.4882374	0.06532035
157.01	8.9850416	0.049310797	7.1369069	0.048719646	7.1888045	0.048792161	7.8396045	0.051867779	8.4996708	0.064226318
157.02	8.9874533	0.049309849	7.1499396	0.0487132	7.2038498	0.04873574	7.8532597	0.051576988	8.5110067	0.063196331
157.03	8.9896236	0.049309062	7.1629032	0.048707093	7.2188616	0.0486829	7.8668385	0.051303431	8.5222506	0.062222073
157.04	8.9915544	0.049308431	7.175814	0.048701331	7.2338448	0.048633667	7.8803374	0.051047298	8.5333993	0.06130432
157.05	8.9937706	0.049307586	7.1886919	0.048695917	7.2487893	0.048587872	7.8937594	0.050807986	8.5444471	0.060441625
157.06	8.9959433	0.049306767	7.2015018	0.048690785	7.2636977	0.048545253	7.9071078	0.05058431	8.555397	0.059630378
157.07	8.9978718	0.04930611	7.2142643	0.04868594	7.2785652	0.048505629	7.9203842	0.050375549	8.5662479	0.058868588
157.08	8.9996213	0.049305565	7.2270265	0.048681334	7.2934024	0.048468246	7.9336052	0.050178003	8.5770213	0.0581442
157.09	9.0027153	0.049304083	7.2397388	0.04867697	7.3082002	0.048433595	7.946756	0.049994243	8.5876952	0.057466096
157.1	9.0062524	0.049302337	7.2521972	0.048672628	7.3229536	0.048401262	7.9598444	0.049822324	8.5982797	0.056828012
157.11	9.0094273	0.049300869	7.2644622	0.048668355	7.3376498	0.048370987	7.9728748	0.049661112	8.6087798	0.056226391
157.12	9.012251	0.049299659	7.2765802	0.048664198	7.3522773	0.048342743	7.9858454	0.049510605	8.6191926	0.055661472
157.13	9.0149145	0.049298643	7.2888026	0.048660193	7.3669953	0.048316227	7.9988902	0.049369266	8.629634	0.055128193
157.14	9.017846	0.049297794	7.3018103	0.048656398	7.3823602	0.048291371	8.0124615	0.0492366	8.6404834	0.054624932
157.15	9.021045	0.049297192	7.3158444	0.048652864	7.3985909	0.048268255	8.0267446	0.049112995	8.6518956	0.05415323
157.16	9.0244244	0.049296805	7.330745	0.048649591	7.4155538	0.048246675	8.0416353	0.048997399	8.6637904	0.053709624
157.17	9.0281839	0.049296368	7.3462554	0.048646551	7.4330487	0.048226352	8.0569758	0.048888382	8.6760423	0.053289309
157.18	9.0320759	0.049295749	7.361589	0.048643674	7.4504563	0.048207472	8.0722687	0.048787137	8.6882365	0.0528968
157.19	9.0354588	0.049295277	7.3764791	0.048640912	7.4675297	0.048189776	8.0873101	0.048692391	8.7002074	0.052527766
157.2	9.0384464	0.049294915	7.3910657	0.048638284	7.4843115	0.048173086	8.1021285	0.048603189	8.7119839	0.052178952
157.21	9.0412302	0.049294573	7.4054319	0.048635775	7.5008863	0.04815731	8.1167815	0.048518983	8.7236132	0.051848386
157.22	9.0443265	0.049294171	7.4202071	0.048633445	7.5177424	0.048142659	8.1316641	0.048440787	8.7354294	0.051539883
157.23	9.0476037	0.049293948	7.4357715	0.048631307	7.535225	0.048128947	8.1470531	0.048367419	8.7476664	0.051249128
157.24	9.0510539	0.049293911	7.4521415	0.048629391	7.5533838	0.048116281	8.1629883	0.048299469	8.76036	0.050978421
157.25	9.0547382	0.049293868	7.4689474	0.048627609	7.5719064	0.048104197	8.1792186	0.048234491	8.7733011	0.050718765
157.26	9.0602277	0.04929286	7.4863103	0.048625944	7.5909924	0.048093041	8.1959088	0.048174253	8.78663	0.050476813
157.27	9.0657111	0.049292077	7.5040135	0.048624273	7.6105346	0.048082669	8.2129818	0.048118109	8.8002834	0.050250231
157.28	9.0710798	0.049291526	7.5219872	0.048622648	7.6304218	0.04807292	8.2303538	0.048065282	8.814192	0.050036176
157.29	9.0763401	0.049291175	7.5402065	0.048621093	7.6506069	0.048063736	8.2479908	0.048015489	8.8283278	0.049833627
157.3	9.0849841	0.049288768	7.5585573	0.048619474	7.6711018	0.048055179	8.2659135	0.047969113	8.8427107	0.04964411
157.31	9.0939069	0.049286375	7.5767696	0.048617546	7.691826	0.048047118	8.2840701	0.047925681	8.8572977	0.049465889
157.32	9.1023391	0.049284466	7.5948754	0.048615419	7.7127297	0.048039485	8.3024385	0.047885044	8.872071	0.049298482
157.33	9.1103669	0.049282938	7.6129236	0.0486132	7.7337556	0.048032185	8.320975	0.047846735	8.8869933	0.049140155
157.34	9.1157243	0.049283108	7.6307497	0.048611028	7.7546669	0.048025219	8.3395016	0.047810937	8.9019163	0.048991768
157.35	9.1193384	0.049283985	7.6478125	0.048609125	7.7747911	0.04801851	8.3574519	0.047777276	8.916361	0.048852075
157.36	9.1223813	0.049284827	7.6642101	0.048607515	7.7941147	0.048012103	8.3747919	0.047745682	8.9303017	0.048720898
157.37	9.1249999	0.049285635	7.6800986	0.048606124	7.8127997	0.048005957	8.3916301	0.047715777	8.9438292	0.048596721
157.38	9.1261652	0.049287123	7.6956951	0.048605005	7.8309493	0.048000141	8.4080278	0.047687701	8.9569993	0.048480139
157.39	9.1266993	0.049289124	7.7120214	0.048604362	7.8493513	0.047994717	8.4246061	0.047661348	8.970339	0.048370559
157.4	9.1276951	0.049290979	7.729134	0.048604133	7.8681185	0.047989709	8.4414372	0.047636575	8.9839098	0.048267359
157.41	9.129106	0.0492927	7.7469789	0.048604276	7.8872564	0.047985157	8.4585062	0.047613387	8.9977003	0.048170514
157.42	9.1272909	0.049296483	7.7653446	0.048604753	7.9066373	0.047980995	8.4757076	0.047591468	9.0116176	0.04807874
157.43	9.1195265	0.049303533	7.783979	0.048606351	7.9256202	0.047977319	8.4924769	0.047570993	9.0251833	0.047992807
157.44	9.1126355	0.049309541	7.8027116	0.048608948	7.9440785	0.04797418	8.5086765	0.047551738	9.0382779	0.047911763
157.45	9.1065236	0.049314644	7.8215019	0.048612297	7.962086	0.047971664	8.5243243	0.047533695	9.0509161	0.04783542
157.46	9.1006331	0.049319272	7.8403031	0.048616166	7.9797331	0.047969768	8.5394767	0.047516772	9.0631428	0.047763271
157.47	9.0938023	0.049324145	7.8591427	0.048620572	7.9970512	0.047968574	8.5541117	0.047501062	9.0749347	0.047695483
157.48	9.087807	0.049328208	7.8779915	0.048625403	8.0140942	0.0479681	8.5682521	0.047486561	9.086304	0.047631849
157.49	9.0824273	0.049331691	7.8967788	0.048630429	8.0309474	0.047968222	8.5819988	0.047473067	9.0973289	0.047571525
157.5	9.0776542	0.049334605	7.9154227	0.048635546	8.0476073	0.047969019	8.5953032	0.047460752	9.1079565	0.047514936
157.51	9.0721861	0.04933779	7.9338969	0.048640714	8.0641058	0.047970402	8.6082165	0.047449529	9.11822	0.047461683
157.52	9.0671216	0.049340575	7.9521958	0.048645943	8.0804566	0.047972344	8.6207557	0.0474394	9.1281215	0.047411666
157.53	9.0626366	0.049342891	7.9702539	0.048651116	8.0966721	0.047974781	8.6329511	0.047430319	9.1376772	0.047364667
157.54	9.0586328	0.049344828	7.9880555	0.048656171	8.1127642	0.047977639	8.6448448	0.04742219	9.146918	0.047320364
157.55	9.0510219	0.049348588	8.0049021	0.048661179	8.1280835	0.047980844	8.6558864	0.047415006	9.1553531	0.047278771
157.56	9.0426175	0.04935187	8.0196925	0.048666304	8.1414843	0.047984324	8.6650897	0.047408707	9.1621101	0.047239881
157.57	9.0341807	0.049354472	8.0328662	0.048671369	8.1533661	0.047988018	8.6728224	0.047403121	9.1675092	0.047203152
157.58	9.0257466	0.049356414	8.0444185	0.048676259	8.1637119	0.047991929	8.6790424	0.047398305	9.1714942	0.047168747
157.59	9.0118792	0.049361302	8.0548885	0.048681162	8.1729418	0.047996034	8.6841184	0.047394217	9.1743803	0.047136493
157.6	8.9967803	0.049366705	8.0652544	0.048686764	8.1817405	0.048000451	8.6886306	0.047390915	9.1766635	0.047106459
157.61	8.9831572	0.049371015	8.0755749	0.048692779	8.190256	0.048005228	8.6927143	0.047388338	9.1784691	0.047078412
157.62	8.9708236	0.049374393	8.0857929	0.04869896	8.1985243	0.048010389	8.696395	0.047386486	9.1798184	0.047052302
157.63	8.95887	0.049377516	8.0959803	0.048705147	8.2066939	0.048015928	8.6998035	0.047385362	9.1808275	0.047028068
157.64	8.9475911	0.049380466	8.1067292	0.048711402	8.2153641	0.048021874	8.7034737	0.047385026	9.1819667	0.047005744
157.65	8.9377941	0.049382757	8.1180006	0.04871759	8.2245966	0.048028195	8.7074813	0.047385469	9.1833068	0.046985258
157.66	8.9292773	0.049384496	8.1296351	0.048723582	8.234322	0.048034842	8.7117904	0.047386679	9.184816	0.046966572
157.67	8.9215466	0.049385932	8.1413856	0.04872929	8.2443601	0.048041712	8.7162759	0.047388564	9.1863926	0.046949472
157.68	8.9142518	0.04938703	8.1526265	0.048734629	8.2541552	0.048048709	8.7204606	0.047391119	9.1875955	0.046934054
157.69	8.907417	0.049387705	8.1631026	0.048739495	8.2634766	0.048055719	8.7241652	0.047394285	9.1882604	0.046920253
157.7	8.9008807	0.049388117	8.1730581	0.048744018	8.2724734	0.048062708	8.7275553	0.047397857	9.1885655	0.046907568
157.71	8.8947927	0.049388168	8.1822194	0.048747978	8.2809693	0.048069566	8.7304873	0.047402	9.1883381	0.046896572
157.72	8.8890372	0.049387981	8.1907658	0.048751468	8.289069	0.048076239	8.7330857	0.04740654	9.1877132	0.046886888
157.73	8.8835424	0.049387619	8.1987668	0.048754531	8.2968095	0.048082699	8.7353987	0.047411395	9.1867434	0.046878369
157.74	8.8782645	0.04938712	8.2062811	0.048757209	8.3042223	0.048088935	8.7374625	0.047416506	9.1854701	0.046870892
157.75	8.8732058	0.04938651	8.213206	0.048759405	8.3112303	0.048094818	8.7392455	0.047421879	9.1838448	0.046864703
157.76	8.8680408	0.049386199	8.2199949	0.048761282	8.3182162	0.048100392	8.7411058	0.047427447	9.1822152	0.046859638
157.77	8.8634624	0.049385872	8.2270085	0.048762926	8.3255111	0.048105674	8.7433653	0.04743318	9.1808873	0.046855658
157.78	8.8595112	0.049385469	8.2342248	0.048764366	8.3330872	0.048110668	8.7460012	0.047439042	9.1798475	0.046852708
157.79	8.8560101	0.049385023	8.2415512	0.048765623	8.3408457	0.048115401	8.7489202	0.047444953	9.1790276	0.046850567
157.8	8.8519811	0.049385388	8.2492447	0.048766773	8.3490317	0.048119854	8.7523752	0.04745091	9.1786644	0.046849357
157.81	8.8486968	0.049385841	8.257753	0.048768008	8.3580585	0.048124099	8.7567558	0.047456918	9.1791341	0.046849059
157.82	8.8461599	0.049386211	8.2668371	0.048769276	8.3676991	0.048128201	8.7618276	0.047462939	9.180233	0.046849443
157.83	8.8443679	0.049386506	8.2764824	0.048770564	8.3779512	0.048132153	8.7676028	0.047468954	9.1819795	0.046850521
157.84	8.842093	0.04938734	8.2862486	0.048771843	8.3884054	0.048135946	8.7736983	0.047474909	9.1840236	0.046852161
157.85	8.8391794	0.04938818	8.2950686	0.04877314	8.3980684	0.04813946	8.7792306	0.047480664	9.1855439	0.046854319
157.86	8.8361336	0.049388765	8.3031016	0.04877438	8.4070268	0.048142772	8.7842419	0.047486238	9.1865952	0.046856798
157.87	8.8329652	0.049389103	8.3103402	0.048775541	8.4152622	0.048145872	8.7887208	0.04749161	9.1871738	0.046859585
157.88	8.8290282	0.049389685	8.3167916	0.048776588	8.4227501	0.048148771	8.7926366	0.04749677	9.1872632	0.046862612
157.89	8.8240877	0.049390354	8.3219404	0.048777585	8.42899	0.048151403	8.7955351	0.047501639	9.1864485	0.046865808
157.9	8.8188585	0.049390667	8.3258957	0.048778473	8.4340422	0.048153798	8.7974545	0.047506219	9.1847739	0.046869102
157.91	8.8134273	0.049390701	8.3288817	0.048779212	8.4380937	0.048155986	8.7985449	0.047510541	9.1823849	0.04687245
157.92	8.8073581	0.049390816	8.3309635	0.04877982	8.4412026	0.048157962	8.7988534	0.047514599	9.1793229	0.04687583
157.93	8.8008507	0.049390881	8.3321441	0.048780306	8.4433265	0.048159709	8.7983346	0.047518365	9.175567	0.046879205
157.94	8.7943356	0.049390669	8.3326024	0.048780648	8.4446284	0.048161261	8.7971179	0.047521864	9.1712335	0.046882547
157.95	8.787826	0.049390227	8.3324424	0.048780832	8.4452138	0.048162619	8.7952887	0.047525112	9.1663948	0.046885836
157.96	8.7812136	0.04938969	8.3317761	0.048780871	8.4452007	0.048163802	8.7929446	0.047528134	9.1611348	0.046889068
157.97	8.7739943	0.049389704	8.3309712	0.048780823	8.4448943	0.048164821	8.7903535	0.047530932	9.1557216	0.046892244
157.98	8.767294	0.049389517	8.3303059	0.048780798	8.4445826	0.04816573	8.7877719	0.047533555	9.1503827	0.046895386
157.99	8.761047	0.049389159	8.3297631	0.048780735	8.4442731	0.048166548	8.7851995	0.04753602	9.1451086	0.046898482
158	8.7551878	0.049388668	8.3293294	0.048780608	8.4439694	0.048167276	8.782636	0.047538332	9.1398937	0.046901521
158.01	8.7484823	0.049389007	8.3289953	0.0487805	8.4436752	0.048167909	8.7800827	0.047540479	9.1347391	0.046904486
158.02	8.7422437	0.049389064	8.3287392	0.048780465	8.4433894	0.048168476	8.7775383	0.047542487	9.1296344	0.046907376
158.03	8.7364066	0.049388903	8.3285572	0.048780432	8.4431125	0.048168987	8.7750028	0.047544355	9.1245791	0.04691018
158.04	8.7309369	0.049388565	8.328455	0.048780353	8.4428613	0.04816945	8.7724896	0.047546098	9.1195825	0.046912894
158.05	8.7260233	0.049388019	8.3286141	0.04878024	8.4428121	0.048169879	8.7701641	0.047547742	9.114794	0.046915547
158.06	8.7218499	0.049387346	8.3293482	0.048780065	8.4432739	0.048170313	8.7683034	0.047549343	9.1104726	0.046918171
158.07	8.7183331	0.049386678	8.330729	0.04877981	8.4443454	0.048170728	8.7670045	0.047550895	9.1067079	0.046920767
158.08	8.7151539	0.049385987	8.3324252	0.048779525	8.4457287	0.048171136	8.7659946	0.047552423	9.103228	0.046923345
158.09	8.7128378	0.049385102	8.3347563	0.048779168	8.4477343	0.048171533	8.7655688	0.047553919	9.1003199	0.046925908
