#.t	Rural_baseflow
#d	m/d
9.4583333	0.001536016
9.5	0.001527091
9.5416667	0.001489661
9.5833333	0.001485247
9.625	0.00146775
9.6666667	0.001464033
9.7083333	0.001463164
9.75	0.001471617
9.7916667	0.001474645
9.8333333	0.001469024
9.875	0.001475063
9.9166667	0.001470936
9.9583333	0.001483114
10	0.0014692
10.0416667	0.001467793
10.0833333	0.001463615
10.125	0.001462377
10.1666667	0.001457046
10.2083333	0.001446382
10.25	0.001435338
10.2916667	0.001440508
10.3333333	0.001436179
10.375	0.001426526
10.4166667	0.001404842
10.4583333	0.001408636
10.5	0.001397814
10.5416667	0.001398429
10.5833333	0.001403251
10.625	0.001397022
10.6666667	0.001398316
10.7083333	0.001390334
10.75	0.001388842
10.7916667	0.001382563
10.8333333	0.001356165
10.875	0.001362474
10.9166667	0.001359214
10.9583333	0.001362158
11	0.001356319
11.0416667	0.001357493
11.0833333	0.001357692
11.125	0.001360385
11.1666667	0.00134937
11.2083333	0.001352155
11.25	0.001355144
11.2916667	0.001346164
11.3333333	0.001346013
11.375	0.001343712
11.4166667	0.001343036
11.4583333	0.001322505
11.5	0.001292913
11.5416667	0.001303959
11.5833333	0.001366146
11.625	0.001340161
11.6666667	0.001302295
11.7083333	0.001309884
11.75	0.001337345
11.7916667	0.001336993
11.8333333	0.00134646
11.875	0.00134671
11.9166667	0.001342188
11.9583333	0.00134826
12	0.001342894
12.0416667	0.001349388
12.0833333	0.001348631
12.125	0.001344452
12.1666667	0.001344696
12.2083333	0.001337449
12.25	0.00134081
12.2916667	0.001324277
12.3333333	0.001319609
12.375	0.001309294
12.4166667	0.001307479
12.4583333	0.001304313
12.5	0.001294083
12.5416667	0.001278161
12.5833333	0.0012724
12.625	0.001258441
12.6666667	0.001263391
12.7083333	0.001270503
12.75	0.001286315
12.7916667	0.001286133
12.8333333	0.0012784
12.875	0.001263171
12.9166667	0.001245483
12.9583333	0.001256976
13	0.00125284
13.0416667	0.00125043
13.0833333	0.001250561
13.125	0.001244074
13.1666667	0.001234977
13.2083333	0.001231919
13.25	0.001237431
13.2916667	0.001229768
13.3333333	0.001223554
13.375	0.001218616
13.4166667	0.001219455
13.4583333	0.001218068
13.5	0.001211646
13.5416667	0.001205214
13.5833333	0.001194787
13.625	0.001187311
13.6666667	0.001184987
13.7083333	0.001188016
13.75	0.001188004
13.7916667	0.001184309
13.8333333	0.001185051
13.875	0.001191754
13.9166667	0.001195946
13.9583333	0.00119499
14	0.00119609
14.0416667	0.001195876
14.0833333	0.00119742
14.125	0.001198554
14.1666667	0.001191932
14.2083333	0.001185397
14.25	0.001183161
14.2916667	0.001179515
14.3333333	0.001179832
14.375	0.001175164
14.4166667	0.001166873
14.4583333	0.001159124
14.5	0.001146904
14.5416667	0.001145531
14.5833333	0.001138454
14.625	0.001141552
14.6666667	0.001141594
14.7083333	0.001141682
14.75	0.001147597
14.7916667	0.001153699
14.8333333	0.001155211
14.875	0.001147
14.9166667	0.001149349
14.9583333	0.001148721
15	0.001150924
15.0416667	0.001148749
15.0833333	0.001061333
15.125	0.001059215
15.1666667	0.001060093
15.2083333	0.001059244
15.25	0.001051435
15.2916667	0.001042747
15.3333333	0.001037219
15.375	0.001036323
15.4166667	0.001034881
15.4583333	0.001023407
15.5	0.00100608
15.5416667	0.001004811
15.5833333	0.00099743
15.625	0.00099384
15.6666667	0.000987986
15.7083333	0.000966294
15.75	0.000960272
15.7916667	0.000977945
15.8333333	0.000995153
15.875	0.001012432
15.9166667	0.001043608
15.9583333	0.001052918
16	0.001047193
16.0416667	0.001040065
16.0833333	0.001035901
16.125	0.001030523
16.1666667	0.001021022
16.2083333	0.001008013
16.25	0.001008476
16.2916667	0.001009093
16.3333333	0.0010031
16.375	0.000996358
16.4166667	0.00100698
16.4583333	0.000999408
16.5	0.000988593
16.5416667	0.000965114
16.5833333	0.000940866
16.625	0.000926696
16.6666667	0.00090939
16.7083333	0.000933767
16.75	0.000940821
16.7916667	0.000930913
16.8333333	0.000933827
16.875	0.000940857
16.9166667	0.000938844
16.9583333	0.000944002
17	0.00095307
17.0416667	0.000951405
17.0833333	0.000949218
17.125	0.000951261
17.1666667	0.000951746
17.2083333	0.000954837
17.25	0.000944678
17.2916667	0.000941493
17.3333333	0.000935196
17.375	0.000934858
17.4166667	0.000930114
17.4583333	0.00092611
17.5	0.000935473
17.5416667	0.000921754
17.5833333	0.000915823
17.625	0.000911295
17.6666667	0.000916328
17.7083333	0.000913685
17.75	0.0009123
17.7916667	0.000917514
17.8333333	0.000919917
17.875	0.000928098
17.9166667	0.000933207
17.9583333	0.000940384
18	0.000954541
18.0416667	0.000970624
18.0833333	0.000989371
18.125	0.001006167
18.1666667	0.001013877
18.2083333	0.001023619
18.25	0.001043328
18.2916667	0.001085873
18.3333333	0.001101184
18.375	0.001126142
18.4166667	0.001174303
18.4583333	0.001248219
18.5	0.001377494
18.5416667	0.00161027
18.5833333	0.001971618
18.625	0.00225193
18.6666667	0.002491451
18.7083333	0.002698308
18.75	0.002840208
18.7916667	0.002919803
18.8333333	0.002939158
18.875	0.002928148
18.9166667	0.002894463
18.9583333	0.002848327
19	0.002784926
19.0416667	0.002738505
19.0833333	0.0027002
19.125	0.002658803
19.1666667	0.002635041
19.2083333	0.002603536
19.25	0.00256632
19.2916667	0.002508244
19.3333333	0.002442605
19.375	0.002381035
19.4166667	0.002342956
19.4583333	0.002309506
19.5	0.002312972
19.5416667	0.002295535
19.5833333	0.002281458
19.625	0.002252987
19.6666667	0.002219042
19.7083333	0.00219897
19.75	0.002178676
19.7916667	0.002164013
19.8333333	0.002131671
19.875	0.002087732
19.9166667	0.002071215
19.9583333	0.002056675
20	0.002023216
20.0416667	0.001988714
20.0833333	0.00195273
20.125	0.001910051
20.1666667	0.00189872
20.2083333	0.001882134
20.25	0.001895851
20.2916667	0.001903572
20.3333333	0.001909432
20.375	0.001918135
20.4166667	0.001910242
20.4583333	0.001917674
20.5	0.001932437
20.5416667	0.001953555
20.5833333	0.001985519
20.625	0.002003607
20.6666667	0.002042951
20.7083333	0.002105746
20.75	0.002174803
20.7916667	0.002227897
20.8333333	0.002265154
20.875	0.002305145
20.9166667	0.0023276
20.9583333	0.002342884
21	0.002353602
21.0416667	0.002350247
21.0833333	0.002333472
21.125	0.002305568
21.1666667	0.002286349
21.2083333	0.002255941
21.25	0.002213818
21.2916667	0.002177198
21.3333333	0.002144329
21.375	0.002107591
21.4166667	0.002078045
21.4583333	0.002036849
21.5	0.002027657
21.5416667	0.001996643
21.5833333	0.001980975
21.625	0.00195419
21.6666667	0.001937795
21.7083333	0.001902577
21.75	0.001896407
21.7916667	0.00187629
21.8333333	0.00185718
21.875	0.001837649
21.9166667	0.001816822
21.9583333	0.001803935
22	0.001772789
22.0416667	0.001743081
22.0833333	0.001731287
22.125	0.001720157
22.1666667	0.001702365
22.2083333	0.001650726
22.25	0.001661721
22.2916667	0.001646671
22.3333333	0.001625348
22.375	0.001615329
22.4166667	0.001605762
22.4583333	0.001593821
22.5	0.001581322
22.5416667	0.001545891
22.5833333	0.00152504
22.625	0.001485889
22.6666667	0.001406111
22.7083333	0.001452576
22.75	0.001496369
22.7916667	0.00153763
22.8333333	0.001554636
22.875	0.001561744
22.9166667	0.001530668
22.9583333	0.00152196
23	0.001531573
23.0416667	0.001537115
23.0833333	0.00154581
23.125	0.001550294
23.1666667	0.001553717
23.2083333	0.001561465
23.25	0.001560592
23.2916667	0.001545617
23.3333333	0.001528228
23.375	0.001525439
23.4166667	0.001513305
23.4583333	0.001509822
23.5	0.001485593
23.5416667	0.001475708
23.5833333	0.001406601
23.625	0.001387859
23.6666667	0.001387713
23.7083333	0.001371645
23.75	0.001370911
23.7916667	0.001365867
23.8333333	0.001370348
23.875	0.001356742
23.9166667	0.00135153
23.9583333	0.001344632
24	0.001349066
24.0416667	0.001345842
24.0833333	0.001337544
24.125	0.001332359
24.1666667	0.001326264
24.2083333	0.001326643
24.25	0.001316729
24.2916667	0.001309387
24.3333333	0.001300172
24.375	0.001303814
24.4166667	0.001298768
24.4583333	0.00129304
24.5	0.001280465
24.5416667	0.001262983
24.5833333	0.001270353
24.625	0.00128051
24.6666667	0.001269812
24.7083333	0.001195177
24.75	0.001134741
24.7916667	0.001204502
24.8333333	0.001210926
24.875	0.001210599
24.9166667	0.001205089
24.9583333	0.00120709
25	0.001200634
25.0416667	0.001200229
25.0833333	0.001186394
25.125	0.001175439
25.1666667	0.001171184
25.2083333	0.001161828
25.25	0.001157497
25.2916667	0.001154524
25.3333333	0.001154005
25.375	0.001149652
25.4166667	0.001153534
25.4583333	0.001135469
25.5	0.001179559
25.5416667	0.001136756
25.5833333	0.001173209
25.625	0.001167084
25.6666667	0.001176618
25.7083333	0.001176422
25.75	0.001171279
25.7916667	0.001183657
25.8333333	0.001196491
25.875	0.001205447
25.9166667	0.001232461
25.9583333	0.001242297
26	0.001260666
26.0416667	0.001278919
26.0833333	0.001281551
26.125	0.001277527
26.1666667	0.00127304
26.2083333	0.001279017
26.25	0.001275225
26.2916667	0.001270856
26.3333333	0.00126261
26.375	0.0012566
26.4166667	0.001252361
26.4583333	0.001239633
26.5	0.001221064
26.5416667	0.001204669
26.5833333	0.001198158
26.625	0.001192001
26.6666667	0.001189884
26.7083333	0.001187251
26.75	0.001183637
26.7916667	0.001185241
26.8333333	0.001178012
26.875	0.001171266
26.9166667	0.001173472
26.9583333	0.00116525
27	0.001160941
27.0416667	0.001158482
27.0833333	0.001148176
27.125	0.00114627
27.1666667	0.001142491
27.2083333	0.001137348
27.25	0.001137969
27.2916667	0.001139734
27.3333333	0.001137651
27.375	0.001135938
27.4166667	0.001143896
27.4583333	0.001149007
27.5	0.001152351
27.5416667	0.001140518
27.5833333	0.001133798
27.625	0.001132345
27.6666667	0.001131172
27.7083333	0.001140762
27.75	0.001150629
27.7916667	0.001142216
27.8333333	0.001144141
27.875	0.001145544
27.9166667	0.001143346
27.9583333	0.001144049
28	0.001137964
28.0416667	0.001114125
28.0833333	0.001111434
28.125	0.001112837
28.1666667	0.001100492
28.2083333	0.001095113
28.25	0.001084272
28.2916667	0.001068975
28.3333333	0.00106938
28.375	0.001068142
28.4166667	0.001064763
28.4583333	0.001062513
28.5	0.001059236
28.5416667	0.001048241
28.5833333	0.001051165
28.625	0.001046785
28.6666667	0.001045148
28.7083333	0.001037598
28.75	0.001037426
28.7916667	0.001037066
28.8333333	0.00104246
28.875	0.001034204
28.9166667	0.001029965
28.9583333	0.001024006
29	0.001030867
29.0416667	0.001030228
29.0833333	0.001025005
29.125	0.001021419
29.1666667	0.001022461
29.2083333	0.001016964
29.25	0.001020795
29.2916667	0.001013236
29.3333333	0.001014107
29.375	0.001010044
29.4166667	0.001008885
29.4583333	0.001008992
29.5	0.001004585
29.5416667	0.001002114
29.5833333	0.000993333
29.625	0.000991937
29.6666667	0.001005398
29.7083333	0.001030623
29.75	0.001030478
29.7916667	0.001033315
29.8333333	0.001038368
29.875	0.001037767
29.9166667	0.001044491
29.9583333	0.001040404
30	0.001047098
30.0416667	0.001042119
30.0833333	0.001038883
30.125	0.001044629
30.1666667	0.001043131
30.2083333	0.001041382
30.25	0.001028179
30.2916667	0.001026697
30.3333333	0.00102704
30.375	0.00102773
30.4166667	0.001025817
30.4583333	0.001017354
30.5	0.001008795
30.5416667	0.001002629
30.5833333	0.001004479
30.625	0.001000629
30.6666667	0.000999622
30.7083333	0.001004681
30.75	0.001010616
30.7916667	0.001014751
30.8333333	0.001013381
30.875	0.001005506
30.9166667	0.001000723
30.9583333	0.000998152
31	0.001003997
31.0416667	0.001002493
31.0833333	0.000996186
31.125	0.0009914
31.1666667	0.000983957
31.2083333	0.00097101
31.25	0.000971197
31.2916667	0.000959834
31.3333333	0.000957809
31.375	0.0009498
31.4166667	0.000932522
31.4583333	0.000924281
31.5	0.000921638
31.5416667	0.000915108
31.5833333	0.0009034
31.625	0.000888483
31.6666667	0.000890342
31.7083333	0.000905442
31.75	0.000922785
31.7916667	0.000908431
31.8333333	0.000895722
31.875	0.000890604
31.9166667	0.000890414
31.9583333	0.000881752
32	0.00085934
32.0416667	0.000847765
32.0833333	0.000852518
32.125	0.000854138
32.1666667	0.000859063
32.2083333	0.000852389
32.25	0.000851812
32.2916667	0.000843142
32.3333333	0.00082954
32.375	0.000811539
32.4166667	0.00081952
32.4583333	0.000836781
32.5	0.000862586
32.5416667	0.000878177
32.5833333	0.000903707
32.625	0.000877614
32.6666667	0.000873521
32.7083333	0.000875287
32.75	0.000859362
32.7916667	0.000844261
32.8333333	0.000831387
32.875	0.000823774
32.9166667	0.000818243
32.9583333	0.000815505
33	0.000801312
33.0416667	0.000762156
33.0833333	0.000759206
33.125	0.000757797
33.1666667	0.000751438
33.2083333	0.000741472
33.25	0.000735892
33.2916667	0.00072959
33.3333333	0.000726104
33.375	0.00071676
33.4166667	0.000720368
33.4583333	0.000734779
33.5	0.000751939
33.5416667	0.000767614
33.5833333	0.000776704
33.625	0.000770037
33.6666667	0.000758236
33.7083333	0.000751862
33.75	0.000751048
33.7916667	0.000740182
33.8333333	0.000738698
33.875	0.000739504
33.9166667	0.0007392
33.9583333	0.00073268
34	0.000731998
34.0416667	0.000729809
34.0833333	0.000725934
34.125	0.000717625
34.1666667	0.000717055
34.2083333	0.000745234
34.25	0.00073574
34.2916667	0.000727874
34.3333333	0.000724841
34.375	0.000716538
34.4166667	0.000720628
34.4583333	0.000720862
34.5	0.000727443
34.5416667	0.000747523
34.5833333	0.000759408
34.625	0.000773855
34.6666667	0.000774516
34.7083333	0.000740631
34.75	0.000742703
34.7916667	0.00074325
34.8333333	0.000741765
34.875	0.000741551
34.9166667	0.000736946
34.9583333	0.000733428
35	0.0007366
35.0416667	0.000719247
35.0833333	0.000709523
35.125	0.000704707
35.1666667	0.000699276
35.2083333	0.000700163
35.25	0.000706243
35.2916667	0.000700174
35.3333333	0.000709877
35.375	0.000705279
35.4166667	0.000708139
35.4583333	0.00070529
35.5	0.00070644
35.5416667	0.000700336
35.5833333	0.000695949
35.625	0.000696852
35.6666667	0.000705277
35.7083333	0.000710068
35.75	0.00072218
35.7916667	0.000718744
35.8333333	0.000713468
35.875	0.000712107
35.9166667	0.000713713
35.9583333	0.000715487
36	0.00071672
36.0416667	0.000729981
36.0833333	0.000728442
36.125	0.000730564
36.1666667	0.000729839
36.2083333	0.000724216
36.25	0.000730267
36.2916667	0.000727006
36.3333333	0.000683582
36.375	0.000682257
36.4166667	0.000678838
36.4583333	0.000679774
36.5	0.000686376
36.5416667	0.000694151
36.5833333	0.000687303
36.625	0.000680312
36.6666667	0.000685679
36.7083333	0.000685539
36.75	0.000678998
36.7916667	0.000675775
36.8333333	0.000673823
36.875	0.000671589
36.9166667	0.000664401
36.9583333	0.000662449
37	0.000661016
37.0416667	0.000655362
37.0833333	0.000652635
37.125	0.000650447
37.1666667	0.000652691
37.2083333	0.000645679
37.25	0.000638243
37.2916667	0.000631897
37.3333333	0.000626566
37.375	0.000618412
37.4166667	0.000621983
37.4583333	0.000616152
37.5	0.000627466
37.5416667	0.000625192
37.5833333	0.000628421
37.625	0.00063735
37.6666667	0.000636656
37.7083333	0.00063728
37.75	0.000633771
37.7916667	0.00062869
37.8333333	0.000619709
37.875	0.000626324
37.9166667	0.000624318
37.9583333	0.000620842
38	0.000623701
38.0416667	0.000629655
38.0833333	0.000630349
38.125	0.000629918
38.1666667	0.000631836
38.2083333	0.00063133
38.25	0.000628123
38.2916667	0.000629007
38.3333333	0.000631232
38.375	0.000629645
38.4166667	0.000625707
38.4583333	0.000625058
38.5	0.000625801
38.5416667	0.000622494
38.5833333	0.000626257
38.625	0.000623892
38.6666667	0.000632733
38.7083333	0.000632051
38.75	0.000631069
38.7916667	0.000630191
38.8333333	0.000628778
38.875	0.000628178
38.9166667	0.000632708
38.9583333	0.000638181
39	0.000637104
39.0416667	0.000637243
39.0833333	0.000637182
39.125	0.000635133
39.1666667	0.000631167
39.2083333	0.000629996
39.25	0.00062783
39.2916667	0.000622785
39.3333333	0.000627825
39.375	0.000626868
39.4166667	0.000626593
39.4583333	0.000628605
39.5	0.000625708
39.5416667	0.000634675
39.5833333	0.0006236
39.625	0.000626169
39.6666667	0.000629733
39.7083333	0.00062635
39.75	0.000625512
39.7916667	0.000627981
39.8333333	0.000627608
39.875	0.000626311
39.9166667	0.000628534
39.9583333	0.00062927
40	0.000623379
40.0416667	0.000633469
40.0833333	0.00063091
40.125	0.000628049
40.1666667	0.000628788
40.2083333	0.000625395
40.25	0.000623618
40.2916667	0.000617969
40.3333333	0.000619394
40.375	0.000615057
40.4166667	0.000605265
40.4583333	0.000610526
40.5	0.000608486
40.5416667	0.000607662
40.5833333	0.000611757
40.625	0.000610608
40.6666667	0.000608525
40.7083333	0.000603169
40.75	0.000607101
40.7916667	0.000610949
40.8333333	0.000606329
40.875	0.000614343
40.9166667	0.000612718
40.9583333	0.000610934
41	0.000618716
41.0416667	0.000616315
41.0833333	0.000613362
41.125	0.000615782
41.1666667	0.000608493
41.2083333	0.000600801
41.25	0.000603217
41.2916667	0.00059182
41.3333333	0.00058688
41.375	0.000581687
41.4166667	0.000576896
41.4583333	0.000576843
41.5	0.000570899
41.5416667	0.000584971
41.5833333	0.000580709
41.625	0.000591153
41.6666667	0.000585769
41.7083333	0.000583074
41.75	0.000588462
41.7916667	0.00058611
41.8333333	0.000584583
41.875	0.000587115
41.9166667	0.000585884
41.9583333	0.000594304
42	0.000591255
42.0416667	0.000603212
42.0833333	0.000600622
42.125	0.000604007
42.1666667	0.000601788
42.2083333	0.000595095
42.25	0.000596702
42.2916667	0.000588049
42.3333333	0.000584791
42.375	0.000578633
42.4166667	0.000579171
42.4583333	0.000580747
42.5	0.000582271
42.5416667	0.000583313
42.5833333	0.000580197
42.625	0.000579938
42.6666667	0.000575934
42.7083333	0.000578002
42.75	0.000579381
42.7916667	0.000577495
42.8333333	0.000572738
42.875	0.000579044
42.9166667	0.000574481
42.9583333	0.000581428
43	0.000583116
43.0416667	0.000586638
43.0833333	0.000584742
43.125	0.000594016
43.1666667	0.00058724
43.2083333	0.000594581
43.25	0.000590805
43.2916667	0.000597915
43.3333333	0.000589874
43.375	0.000595609
43.4166667	0.000589144
43.4583333	0.000595656
43.5	0.000593878
43.5416667	0.000599376
43.5833333	0.000607324
43.625	0.000610732
43.6666667	0.000624703
43.7083333	0.000630766
43.75	0.000641018
43.7916667	0.000646569
43.8333333	0.000659529
43.875	0.000671549
43.9166667	0.000678914
43.9583333	0.0006797
44	0.000676736
44.0416667	0.000681683
44.0833333	0.000692055
44.125	0.000696533
44.1666667	0.000703147
44.2083333	0.00071507
44.25	0.00071629
44.2916667	0.00072398
44.3333333	0.000727853
44.375	0.000727827
44.4166667	0.000734841
44.4583333	0.000745847
44.5	0.000754136
44.5416667	0.000759089
44.5833333	0.000762107
44.625	0.000767072
44.6666667	0.000692165
44.7083333	0.000692304
44.75	0.000706991
44.7916667	0.000721795
44.8333333	0.000763338
44.875	0.00081142
44.9166667	0.000833385
44.9583333	0.000852804
45	0.000872346
45.0416667	0.000870455
45.0833333	0.000873132
45.125	0.000884314
45.1666667	0.000893145
45.2083333	0.00089886
45.25	0.000907831
45.2916667	0.00091689
45.3333333	0.000920265
45.375	0.000925697
45.4166667	0.000936407
45.4583333	0.000937454
45.5	0.000940977
45.5416667	0.000948327
45.5833333	0.000945143
45.625	0.000950131
45.6666667	0.000955071
45.7083333	0.000956146
45.75	0.000953465
45.7916667	0.000965999
45.8333333	0.000988005
45.875	0.001008939
45.9166667	0.00104014
45.9583333	0.001049849
46	0.001064435
46.0416667	0.001060976
46.0833333	0.001068304
46.125	0.001073112
46.1666667	0.001072477
46.2083333	0.001073747
46.25	0.001079994
46.2916667	0.001071389
46.3333333	0.001065502
46.375	0.001058056
46.4166667	0.001042669
46.4583333	0.001049863
46.5	0.001105883
46.5416667	0.001098719
46.5833333	0.001085589
46.625	0.001078814
46.6666667	0.001079476
46.7083333	0.001076113
46.75	0.001084941
46.7916667	0.001093619
46.8333333	0.001084093
46.875	0.001084023
46.9166667	0.001078818
46.9583333	0.001080377
47	0.001076563
47.0416667	0.001031528
47.0833333	0.001031156
47.125	0.001022866
47.1666667	0.001012418
47.2083333	0.001009077
47.25	0.00100363
47.2916667	0.000998143
47.3333333	0.000998624
47.375	0.000995514
47.4166667	0.001058216
47.4583333	0.001000623
47.5	0.0009587
47.5416667	0.000977327
47.5833333	0.000993788
47.625	0.001010356
47.6666667	0.001041193
47.7083333	0.001039537
47.75	0.00104436
47.7916667	0.001058446
47.8333333	0.00109536
47.875	0.001109253
47.9166667	0.001114802
47.9583333	0.001117982
48	0.001131168
48.0416667	0.001138514
48.0833333	0.001149927
48.125	0.001148563
48.1666667	0.001155689
48.2083333	0.001150676
48.25	0.0011481
48.2916667	0.00113826
48.3333333	0.001144092
48.375	0.001143214
48.4166667	0.001135856
48.4583333	0.001128753
48.5	0.00112534
48.5416667	0.001123702
48.5833333	0.001122008
48.625	0.001108275
48.6666667	0.001108411
48.7083333	0.001117243
48.75	0.001112757
48.7916667	0.00110996
48.8333333	0.001109977
48.875	0.001104122
48.9166667	0.001119105
48.9583333	0.001140265
49	0.001198613
49.0416667	0.001285139
49.0833333	0.001384043
49.125	0.001419907
49.1666667	0.001466967
49.2083333	0.001505529
49.25	0.001519861
49.2916667	0.001536748
49.3333333	0.001548073
49.375	0.001553862
49.4166667	0.001557439
49.4583333	0.001555967
49.5	0.001568669
49.5416667	0.001564511
49.5833333	0.001557761
49.625	0.001550917
49.6666667	0.001544025
49.7083333	0.001547668
49.75	0.00154666
49.7916667	0.001557905
49.8333333	0.001542854
49.875	0.001531344
49.9166667	0.001515589
49.9583333	0.001496256
50	0.001471853
50.0416667	0.001456795
50.0833333	0.00143229
50.125	0.001411533
50.1666667	0.001390785
50.2083333	0.00137423
50.25	0.001343064
50.2916667	0.001325635
50.3333333	0.001313933
50.375	0.001288813
50.4166667	0.001270684
50.4583333	0.001242818
50.5	0.001217997
50.5416667	0.001210372
50.5833333	0.001196471
50.625	0.001190685
50.6666667	0.001180655
50.7083333	0.001168725
50.75	0.001161395
50.7916667	0.001168379
50.8333333	0.001167174
50.875	0.001170711
50.9166667	0.001163219
50.9583333	0.001160038
51	0.001151395
51.0416667	0.001150071
51.0833333	0.001150647
51.125	0.001136268
51.1666667	0.001123722
51.2083333	0.001118394
51.25	0.001106987
51.2916667	0.001091217
51.3333333	0.001089615
51.375	0.001084474
51.4166667	0.001080117
51.4583333	0.001065625
51.5	0.001053244
51.5416667	0.001049818
51.5833333	0.001047503
51.625	0.001045951
51.6666667	0.00104113
