#.t	Rural_baseflow
#d	m/d
6.125	0.002480701
6.1666667	0.002460752
6.2083333	0.002431338
6.25	0.002406643
6.2916667	0.002391296
6.3333333	0.002384183
6.375	0.002397725
6.4166667	0.002447475
6.4583333	0.002497219
6.5	0.002551352
6.5416667	0.002582465
6.5833333	0.002592257
6.625	0.002604092
6.6666667	0.00259447
6.7083333	0.002583915
6.75	0.002562418
6.7916667	0.002532807
6.8333333	0.002511262
6.875	0.002480457
6.9166667	0.002450455
6.9583333	0.002417865
7	0.002382057
7.0416667	0.002357733
7.0833333	0.002328814
7.125	0.002301856
7.1666667	0.002265801
7.2083333	0.002247885
7.25	0.002219994
7.2916667	0.002216002
7.3333333	0.002189374
7.375	0.002160967
7.4166667	0.00215633
7.4583333	0.002139936
7.5	0.00212104
7.5416667	0.002091676
7.5833333	0.002079431
7.625	0.002060607
7.6666667	0.002031158
7.7083333	0.002012338
7.75	0.002005639
7.7916667	0.00199999
7.8333333	0.001979006
7.875	0.001958355
7.9166667	0.001934028
7.9583333	0.001924787
8	0.001906524
8.0416667	0.001893199
8.0833333	0.001869943
8.125	0.00185009
8.1666667	0.001843417
8.2083333	0.001828661
8.25	0.001789092
8.2916667	0.001792012
8.3333333	0.001786613
8.375	0.001780161
8.4166667	0.001768389
8.4583333	0.00176013
8.5	0.001801302
8.5416667	0.001847574
8.5833333	0.00181729
8.625	0.001773841
8.6666667	0.001605168
8.7083333	0.001746971
8.75	0.001710223
8.7916667	0.001717818
8.8333333	0.001764686
8.875	0.001765951
8.9166667	0.001759134
8.9583333	0.001753139
9	0.001753615
9.0416667	0.001754281
9.0833333	0.001746837
9.125	0.001740657
9.1666667	0.001727963
9.2083333	0.00172688
9.25	0.001717205
9.2916667	0.001712091
9.3333333	0.001699091
9.375	0.001698204
9.4166667	0.001695008
9.4583333	0.001689618
9.5	0.0016798
9.5416667	0.001638627
9.5833333	0.001633772
9.625	0.001614525
9.6666667	0.001610436
9.7083333	0.00160948
9.75	0.001618779
9.7916667	0.00162211
9.8333333	0.001615926
9.875	0.001622569
9.9166667	0.00161803
9.9583333	0.001631425
10	0.00161612
10.0416667	0.001614572
10.0833333	0.001609977
10.125	0.001608615
10.1666667	0.001602751
10.2083333	0.00159102
10.25	0.001578872
10.2916667	0.001584559
10.3333333	0.001579797
10.375	0.001569179
10.4166667	0.001545326
10.4583333	0.0015495
10.5	0.001537595
10.5416667	0.001538272
10.5833333	0.001543576
10.625	0.001536724
10.6666667	0.001538148
10.7083333	0.001529367
10.75	0.001527726
10.7916667	0.001520819
10.8333333	0.001491782
10.875	0.001498721
10.9166667	0.001495135
10.9583333	0.001498374
11	0.001491951
11.0416667	0.001493242
11.0833333	0.001493461
11.125	0.001496424
11.1666667	0.001484307
11.2083333	0.001487371
11.25	0.001490658
11.2916667	0.00148078
11.3333333	0.001480614
11.375	0.001478083
11.4166667	0.00147734
11.4583333	0.001454756
11.5	0.001422204
11.5416667	0.001434355
11.5833333	0.001502761
11.625	0.001474177
11.6666667	0.001432525
11.7083333	0.001440872
11.75	0.00147108
11.7916667	0.001470692
11.8333333	0.001481106
11.875	0.001481381
11.9166667	0.001476407
11.9583333	0.001483086
12	0.001477183
12.0416667	0.001484327
12.0833333	0.001483494
12.125	0.001478897
12.1666667	0.001479166
12.2083333	0.001471194
12.25	0.001474891
12.2916667	0.001456705
12.3333333	0.00145157
12.375	0.001440223
12.4166667	0.001438227
12.4583333	0.001434744
12.5	0.001423491
12.5416667	0.001405977
12.5833333	0.00139964
12.625	0.001384285
12.6666667	0.00138973
12.7083333	0.001397553
12.75	0.001414947
12.7916667	0.001414746
12.8333333	0.00140624
12.875	0.001389488
12.9166667	0.001370031
12.9583333	0.001382674
13	0.001378124
13.0416667	0.001375473
13.0833333	0.001375617
13.125	0.001368481
13.1666667	0.001358475
13.2083333	0.001355111
13.25	0.001361174
13.2916667	0.001352745
13.3333333	0.001345909
13.375	0.001340478
13.4166667	0.001341401
13.4583333	0.001339875
13.5	0.001332811
13.5416667	0.001325735
13.5833333	0.001314266
13.625	0.001306042
13.6666667	0.001303486
13.7083333	0.001306818
13.75	0.001306804
13.7916667	0.00130274
13.8333333	0.001303556
13.875	0.001310929
13.9166667	0.001315541
13.9583333	0.001314489
14	0.001315699
14.0416667	0.001315464
14.0833333	0.001317162
14.125	0.001318409
14.1666667	0.001311125
14.2083333	0.001303937
14.25	0.001301477
14.2916667	0.001297467
14.3333333	0.001297815
14.375	0.00129268
14.4166667	0.00128356
14.4583333	0.001275036
14.5	0.001261594
14.5416667	0.001260084
14.5833333	0.001252299
14.625	0.001255707
14.6666667	0.001255753
14.7083333	0.00125585
14.75	0.001262357
14.7916667	0.001269069
14.8333333	0.001270732
14.875	0.0012617
14.9166667	0.001264284
14.9583333	0.001263593
15	0.001266016
15.0416667	0.001263624
15.0833333	0.001167466
15.125	0.001165137
15.1666667	0.001166102
15.2083333	0.001165168
15.25	0.001156579
15.2916667	0.001147022
15.3333333	0.001140941
15.375	0.001139955
15.4166667	0.001138369
15.4583333	0.001125748
15.5	0.001106688
15.5416667	0.001105292
15.5833333	0.001097173
15.625	0.001093224
15.6666667	0.001086785
15.7083333	0.001062923
15.75	0.001056299
15.7916667	0.00107574
15.8333333	0.001094668
15.875	0.001113675
15.9166667	0.001147969
15.9583333	0.00115821
16	0.001151912
16.0416667	0.001144072
16.0833333	0.001139491
16.125	0.001133575
16.1666667	0.001123124
16.2083333	0.001108814
16.25	0.001109324
16.2916667	0.001110002
16.3333333	0.00110341
16.375	0.001095994
16.4166667	0.001107678
16.4583333	0.001099349
16.5	0.001087452
16.5416667	0.001061625
16.5833333	0.001034953
16.625	0.001019366
16.6666667	0.001000329
16.7083333	0.001027144
16.75	0.001034903
16.7916667	0.001024004
16.8333333	0.00102721
16.875	0.001034943
16.9166667	0.001032728
16.9583333	0.001038402
17	0.001048377
17.0416667	0.001046546
17.0833333	0.00104414
17.125	0.001046387
17.1666667	0.001046921
17.2083333	0.001050321
17.25	0.001039146
17.2916667	0.001035642
17.3333333	0.001028716
17.375	0.001028344
17.4166667	0.001023125
17.4583333	0.001018721
17.5	0.00102902
17.5416667	0.001013929
17.5833333	0.001007405
17.625	0.001002425
17.6666667	0.001007961
17.7083333	0.001005054
17.75	0.00100353
17.7916667	0.001009265
17.8333333	0.001011909
17.875	0.001020908
17.9166667	0.001026528
17.9583333	0.001034422
18	0.001049995
18.0416667	0.001067686
18.0833333	0.001088308
18.125	0.001106784
18.1666667	0.001115265
18.2083333	0.001125981
18.25	0.001147661
18.2916667	0.00119446
18.3333333	0.001211302
18.375	0.001238756
18.4166667	0.001291733
18.4583333	0.001373041
18.5	0.001515243
18.5416667	0.001771297
18.5833333	0.00216878
18.625	0.002477123
18.6666667	0.002740596
18.7083333	0.002968139
18.75	0.003124229
18.7916667	0.003211783
18.8333333	0.003233074
18.875	0.003220963
18.9166667	0.003183909
18.9583333	0.00313316
19	0.003063419
19.0416667	0.003012356
19.0833333	0.00297022
19.125	0.002924683
19.1666667	0.002898545
19.2083333	0.00286389
19.25	0.002822952
19.2916667	0.002759068
19.3333333	0.002686866
19.375	0.002619139
19.4166667	0.002577252
19.4583333	0.002540457
19.5	0.002544269
19.5416667	0.002525089
19.5833333	0.002509604
19.625	0.002478286
19.6666667	0.002440946
19.7083333	0.002418867
19.75	0.002396544
19.7916667	0.002380414
19.8333333	0.002344838
19.875	0.002296505
19.9166667	0.002278337
19.9583333	0.002262343
20	0.002225538
20.0416667	0.002187585
20.0833333	0.002148003
20.125	0.002101056
20.1666667	0.002088592
20.2083333	0.002070347
20.25	0.002085436
20.2916667	0.002093929
20.3333333	0.002100375
20.375	0.002109949
20.4166667	0.002101266
20.4583333	0.002109441
20.5	0.002125681
20.5416667	0.002148911
20.5833333	0.002184071
20.625	0.002203968
20.6666667	0.002247246
20.7083333	0.002316321
20.75	0.002392283
20.7916667	0.002450687
20.8333333	0.002491669
20.875	0.00253566
20.9166667	0.00256036
20.9583333	0.002577172
21	0.002588962
21.0416667	0.002585272
21.0833333	0.002566819
21.125	0.002536125
21.1666667	0.002514984
21.2083333	0.002481535
21.25	0.0024352
21.2916667	0.002394918
21.3333333	0.002358762
21.375	0.00231835
21.4166667	0.00228585
21.4583333	0.002240534
21.5	0.002230423
21.5416667	0.002196307
21.5833333	0.002179073
21.625	0.002149609
21.6666667	0.002131575
21.7083333	0.002092835
21.75	0.002086048
21.7916667	0.002063919
21.8333333	0.002042898
21.875	0.002021414
21.9166667	0.001998504
21.9583333	0.001984329
22	0.001950068
22.0416667	0.001917389
22.0833333	0.001904416
22.125	0.001892173
22.1666667	0.001872602
22.2083333	0.001815799
22.25	0.001827893
22.2916667	0.001811338
22.3333333	0.001787883
22.375	0.001776862
22.4166667	0.001766338
22.4583333	0.001753203
22.5	0.001739454
22.5416667	0.00170048
22.5833333	0.001677544
22.625	0.001634478
22.6666667	0.001546722
22.7083333	0.001597834
22.75	0.001646006
22.7916667	0.001691393
22.8333333	0.0017101
22.875	0.001717918
22.9166667	0.001683735
22.9583333	0.001674156
23	0.00168473
23.0416667	0.001690827
23.0833333	0.001700391
23.125	0.001705323
23.1666667	0.001709089
23.2083333	0.001717612
23.25	0.001716651
23.2916667	0.001700179
23.3333333	0.001681051
23.375	0.001677983
23.4166667	0.001664636
23.4583333	0.001660804
23.5	0.001634152
23.5416667	0.001623279
23.5833333	0.001547261
23.625	0.001526645
23.6666667	0.001526484
23.7083333	0.00150881
23.75	0.001508002
23.7916667	0.001502454
23.8333333	0.001507383
23.875	0.001492416
23.9166667	0.001486683
23.9583333	0.001479095
24	0.001483973
24.0416667	0.001480426
24.0833333	0.001471298
24.125	0.001465595
24.1666667	0.00145889
24.2083333	0.001459307
24.25	0.001448402
24.2916667	0.001440326
24.3333333	0.001430189
24.375	0.001434195
24.4166667	0.001428645
24.4583333	0.001422344
24.5	0.001408512
24.5416667	0.001389281
24.5833333	0.001397388
24.625	0.001408561
24.6666667	0.001396793
24.7083333	0.001314695
24.75	0.001248215
24.7916667	0.001324952
24.8333333	0.001332019
24.875	0.001331659
24.9166667	0.001325598
24.9583333	0.001327799
25	0.001320697
25.0416667	0.001320252
25.0833333	0.001305033
25.125	0.001292983
25.1666667	0.001288302
25.2083333	0.001278011
25.25	0.001273247
25.2916667	0.001269976
25.3333333	0.001269406
25.375	0.001264617
25.4166667	0.001268887
25.4583333	0.001249016
25.5	0.001297515
25.5416667	0.001250432
25.5833333	0.00129053
25.625	0.001283792
25.6666667	0.00129428
25.7083333	0.001294064
25.75	0.001288407
25.7916667	0.001302023
25.8333333	0.00131614
25.875	0.001325992
25.9166667	0.001355707
25.9583333	0.001366527
26	0.001386733
26.0416667	0.001406811
26.0833333	0.001409706
26.125	0.00140528
26.1666667	0.001400344
26.2083333	0.001406919
26.25	0.001402748
26.2916667	0.001397942
26.3333333	0.001388871
26.375	0.00138226
26.4166667	0.001377597
26.4583333	0.001363596
26.5	0.00134317
26.5416667	0.001325136
26.5833333	0.001317974
26.625	0.001311201
26.6666667	0.001308872
26.7083333	0.001305976
26.75	0.001302001
26.7916667	0.001303765
26.8333333	0.001295813
26.875	0.001288393
26.9166667	0.001290819
26.9583333	0.001281775
27	0.001277035
27.0416667	0.00127433
27.0833333	0.001262994
27.125	0.001260897
27.1666667	0.00125674
27.2083333	0.001251083
27.25	0.001251766
27.2916667	0.001253707
27.3333333	0.001251416
27.375	0.001249532
27.4166667	0.001258286
27.4583333	0.001263908
27.5	0.001267586
27.5416667	0.00125457
27.5833333	0.001247178
27.625	0.00124558
27.6666667	0.001244289
27.7083333	0.001254838
27.75	0.001265692
27.7916667	0.001256438
27.8333333	0.001258555
27.875	0.001260098
27.9166667	0.001257681
27.9583333	0.001258454
28	0.00125176
28.0416667	0.001225538
28.0833333	0.001222577
28.125	0.001224121
28.1666667	0.001210541
28.2083333	0.001204624
28.25	0.001192699
28.2916667	0.001175873
28.3333333	0.001176318
28.375	0.001174956
28.4166667	0.001171239
28.4583333	0.001168764
28.5	0.00116516
28.5416667	0.001153065
28.5833333	0.001156282
28.625	0.001151464
28.6666667	0.001149663
28.7083333	0.001141358
28.75	0.001141169
28.7916667	0.001140773
28.8333333	0.001146706
28.875	0.001137624
28.9166667	0.001132962
28.9583333	0.001126407
29	0.001133954
29.0416667	0.001133251
29.0833333	0.001127506
29.125	0.001123561
29.1666667	0.001124707
29.2083333	0.00111866
29.25	0.001122875
29.2916667	0.00111456
29.3333333	0.001115518
29.375	0.001111048
29.4166667	0.001109774
29.4583333	0.001109891
29.5	0.001105044
29.5416667	0.001102325
29.5833333	0.001092666
29.625	0.001091131
29.6666667	0.001105938
29.7083333	0.001133685
29.75	0.001133526
29.7916667	0.001136647
29.8333333	0.001142205
29.875	0.001141544
29.9166667	0.00114894
29.9583333	0.001144444
30	0.001151808
30.0416667	0.001146331
30.0833333	0.001142771
30.125	0.001149092
30.1666667	0.001147444
30.2083333	0.00114552
30.25	0.001130997
30.2916667	0.001129367
30.3333333	0.001129744
30.375	0.001130503
30.4166667	0.001128399
30.4583333	0.001119089
30.5	0.001109675
30.5416667	0.001102892
30.5833333	0.001104927
30.625	0.001100692
30.6666667	0.001099584
30.7083333	0.001105149
30.75	0.001111678
30.7916667	0.001116226
30.8333333	0.001114719
30.875	0.001106057
30.9166667	0.001100795
30.9583333	0.001097967
31	0.001104397
31.0416667	0.001102742
31.0833333	0.001095805
31.125	0.00109054
31.1666667	0.001082353
31.2083333	0.001068111
31.25	0.001068317
31.2916667	0.001055817
31.3333333	0.00105359
31.375	0.00104478
31.4166667	0.001025774
31.4583333	0.001016709
31.5	0.001013802
31.5416667	0.001006619
31.5833333	0.00099374
31.625	0.000977331
31.6666667	0.000979376
31.7083333	0.000995986
31.75	0.001015064
31.7916667	0.000999274
31.8333333	0.000985294
31.875	0.000979664
31.9166667	0.000979455
31.9583333	0.000969927
32	0.000945274
32.0416667	0.000932542
32.0833333	0.00093777
32.125	0.000939552
32.1666667	0.000944969
32.2083333	0.000937628
32.25	0.000936993
32.2916667	0.000927456
32.3333333	0.000912494
32.375	0.000892693
32.4166667	0.000901472
32.4583333	0.000920459
32.5	0.000948845
32.5416667	0.000965995
32.5833333	0.000994078
32.625	0.000965375
32.6666667	0.000960873
32.7083333	0.000962816
32.75	0.000945298
32.7916667	0.000928687
32.8333333	0.000914526
32.875	0.000906151
32.9166667	0.000900067
32.9583333	0.000897056
33	0.000881443
33.0416667	0.000838372
33.0833333	0.000835127
33.125	0.000833577
33.1666667	0.000826582
33.2083333	0.000815619
33.25	0.000809481
33.2916667	0.000802549
33.3333333	0.000798714
33.375	0.000788436
33.4166667	0.000792405
33.4583333	0.000808257
33.5	0.000827133
33.5416667	0.000844375
33.5833333	0.000854374
33.625	0.000847041
33.6666667	0.00083406
33.7083333	0.000827048
33.75	0.000826153
33.7916667	0.0008142
33.8333333	0.000812568
33.875	0.000813454
33.9166667	0.00081312
33.9583333	0.000805948
34	0.000805198
34.0416667	0.00080279
34.0833333	0.000798527
34.125	0.000789388
34.1666667	0.000788761
34.2083333	0.000819757
34.25	0.000809314
34.2916667	0.000800661
34.3333333	0.000797325
34.375	0.000788192
34.4166667	0.000792691
34.4583333	0.000792948
34.5	0.000800187
34.5416667	0.000822275
34.5833333	0.000835349
34.625	0.000851241
34.6666667	0.000851968
34.7083333	0.000814694
34.75	0.000816973
34.7916667	0.000817575
34.8333333	0.000815942
34.875	0.000815706
34.9166667	0.000810641
34.9583333	0.000806771
35	0.00081026
35.0416667	0.000791172
35.0833333	0.000780475
35.125	0.000775178
35.1666667	0.000769204
35.2083333	0.000770179
35.25	0.000776867
35.2916667	0.000770191
35.3333333	0.000780865
35.375	0.000775807
35.4166667	0.000778953
35.4583333	0.000775819
35.5	0.000777084
35.5416667	0.00077037
35.5833333	0.000765544
35.625	0.000766537
35.6666667	0.000775805
35.7083333	0.000781075
35.75	0.000794398
35.7916667	0.000790618
35.8333333	0.000784815
35.875	0.000783318
35.9166667	0.000785084
35.9583333	0.000787036
36	0.000788392
36.0416667	0.000802979
36.0833333	0.000801286
36.125	0.00080362
36.1666667	0.000802823
36.2083333	0.000796638
36.25	0.000803294
36.2916667	0.000799707
36.3333333	0.00075194
36.375	0.000750483
36.4166667	0.000746722
36.4583333	0.000747751
36.5	0.000755014
36.5416667	0.000763566
36.5833333	0.000756033
36.625	0.000748343
36.6666667	0.000754247
36.7083333	0.000754093
36.75	0.000746898
36.7916667	0.000743353
36.8333333	0.000741205
36.875	0.000738748
36.9166667	0.000730841
36.9583333	0.000728694
37	0.000727118
37.0416667	0.000720898
37.0833333	0.000717899
37.125	0.000715492
37.1666667	0.00071796
37.2083333	0.000710247
37.25	0.000702067
37.2916667	0.000695087
37.3333333	0.000689223
37.375	0.000680253
37.4166667	0.000684181
37.4583333	0.000677767
37.5	0.000690213
37.5416667	0.000687711
37.5833333	0.000691263
37.625	0.000701085
37.6666667	0.000700322
37.7083333	0.000701008
37.75	0.000697148
37.7916667	0.000691559
37.8333333	0.00068168
37.875	0.000688956
37.9166667	0.00068675
37.9583333	0.000682926
38	0.000686071
38.0416667	0.000692621
38.0833333	0.000693384
38.125	0.00069291
38.1666667	0.00069502
38.2083333	0.000694463
38.25	0.000690935
38.2916667	0.000691908
38.3333333	0.000694355
38.375	0.00069261
38.4166667	0.000688278
38.4583333	0.000687564
38.5	0.000688381
38.5416667	0.000684743
38.5833333	0.000688883
38.625	0.000686281
38.6666667	0.000696006
38.7083333	0.000695256
38.75	0.000694176
38.7916667	0.00069321
38.8333333	0.000691656
38.875	0.000690996
38.9166667	0.000695979
38.9583333	0.000701999
39	0.000700814
39.0416667	0.000700967
39.0833333	0.0007009
39.125	0.000698646
39.1666667	0.000694284
39.2083333	0.000692996
39.25	0.000690613
39.2916667	0.000685064
39.3333333	0.000690608
39.375	0.000689555
39.4166667	0.000689252
39.4583333	0.000691466
39.5	0.000688279
39.5416667	0.000698143
39.5833333	0.00068596
39.625	0.000688786
39.6666667	0.000692706
39.7083333	0.000688985
39.75	0.000688063
39.7916667	0.000690779
39.8333333	0.000690369
39.875	0.000688942
39.9166667	0.000691387
39.9583333	0.000692197
40	0.000685717
40.0416667	0.000696816
40.0833333	0.000694001
40.125	0.000690854
40.1666667	0.000691667
40.2083333	0.000687935
40.25	0.00068598
40.2916667	0.000679766
40.3333333	0.000681333
40.375	0.000676563
40.4166667	0.000665792
40.4583333	0.000671579
40.5	0.000669335
40.5416667	0.000668428
40.5833333	0.000672933
40.625	0.000671669
40.6666667	0.000669378
40.7083333	0.000663486
40.75	0.000667811
40.7916667	0.000672044
40.8333333	0.000666962
40.875	0.000675777
40.9166667	0.00067399
40.9583333	0.000672027
41	0.000680588
41.0416667	0.000677947
41.0833333	0.000674698
41.125	0.00067736
41.1666667	0.000669342
41.2083333	0.000660881
41.25	0.000663539
41.2916667	0.000651002
41.3333333	0.000645568
41.375	0.000639856
41.4166667	0.000634586
41.4583333	0.000634527
41.5	0.000627989
41.5416667	0.000643468
41.5833333	0.00063878
41.625	0.000650268
41.6666667	0.000644346
41.7083333	0.000641381
41.75	0.000647308
41.7916667	0.000644721
41.8333333	0.000643041
41.875	0.000645827
41.9166667	0.000644472
41.9583333	0.000653734
42	0.000650381
42.0416667	0.000663533
42.0833333	0.000660684
42.125	0.000664408
42.1666667	0.000661967
42.2083333	0.000654605
42.25	0.000656372
42.2916667	0.000646854
42.3333333	0.00064327
42.375	0.000636496
42.4166667	0.000637088
42.4583333	0.000638822
42.5	0.000640498
42.5416667	0.000641644
42.5833333	0.000638217
42.625	0.000637932
42.6666667	0.000633527
42.7083333	0.000635802
42.75	0.000637319
42.7916667	0.000635245
42.8333333	0.000630012
42.875	0.000636948
42.9166667	0.000631929
42.9583333	0.000639571
43	0.000641428
43.0416667	0.000645302
43.0833333	0.000643216
43.125	0.000653418
43.1666667	0.000645964
43.2083333	0.000654039
43.25	0.000649886
43.2916667	0.000657707
43.3333333	0.000648861
43.375	0.00065517
43.4166667	0.000648058
43.4583333	0.000655222
43.5	0.000653266
43.5416667	0.000659314
43.5833333	0.000668056
43.625	0.000671805
43.6666667	0.000687173
43.7083333	0.000693843
43.75	0.00070512
43.7916667	0.000711226
43.8333333	0.000725482
43.875	0.000738704
43.9166667	0.000746805
43.9583333	0.00074767
44	0.00074441
44.0416667	0.000749851
44.0833333	0.000761261
44.125	0.000766186
44.1666667	0.000773462
44.2083333	0.000786577
44.25	0.000787919
44.2916667	0.000796378
44.3333333	0.000800638
44.375	0.00080061
44.4166667	0.000808325
44.4583333	0.000820432
44.5	0.00082955
44.5416667	0.000834998
44.5833333	0.000838318
44.625	0.000843779
44.6666667	0.000761382
44.7083333	0.000761534
44.75	0.00077769
44.7916667	0.000793975
44.8333333	0.000839672
44.875	0.000892562
44.9166667	0.000916724
44.9583333	0.000938084
45	0.000959581
45.0416667	0.000957501
45.0833333	0.000960445
45.125	0.000972745
45.1666667	0.00098246
45.2083333	0.000988746
45.25	0.000998614
45.2916667	0.001008579
45.3333333	0.001012292
45.375	0.001018267
45.4166667	0.001030048
45.4583333	0.001031199
45.5	0.001035075
45.5416667	0.00104316
45.5833333	0.001039657
45.625	0.001045144
45.6666667	0.001050578
45.7083333	0.001051761
45.75	0.001048812
45.7916667	0.001062599
45.8333333	0.001086806
45.875	0.001109833
45.9166667	0.001144154
45.9583333	0.001154834
46	0.001170879
46.0416667	0.001167074
46.0833333	0.001175134
46.125	0.001180423
46.1666667	0.001179725
46.2083333	0.001181122
46.25	0.001187993
46.2916667	0.001178528
46.3333333	0.001172052
46.375	0.001163862
46.4166667	0.001146936
46.4583333	0.001154849
46.5	0.001216471
46.5416667	0.001208591
46.5833333	0.001194148
46.625	0.001186695
46.6666667	0.001187424
46.7083333	0.001183724
46.75	0.001193435
46.7916667	0.001202981
46.8333333	0.001192502
46.875	0.001192425
46.9166667	0.0011867
46.9583333	0.001188415
47	0.001184219
47.0416667	0.001134681
47.0833333	0.001134272
47.125	0.001125153
47.1666667	0.00111366
47.2083333	0.001109985
47.25	0.001103993
47.2916667	0.001097957
47.3333333	0.001098486
47.375	0.001095065
47.4166667	0.001164038
47.4583333	0.001100685
47.5	0.00105457
47.5416667	0.00107506
47.5833333	0.001093167
47.625	0.001111392
47.6666667	0.001145312
47.7083333	0.001143491
47.75	0.001148796
47.7916667	0.001164291
47.8333333	0.001204896
47.875	0.001220178
47.9166667	0.001226282
47.9583333	0.00122978
48	0.001244285
48.0416667	0.001252365
48.0833333	0.00126492
48.125	0.001263419
48.1666667	0.001271258
48.2083333	0.001265744
48.25	0.00126291
48.2916667	0.001252086
48.3333333	0.001258501
48.375	0.001257535
48.4166667	0.001249442
48.4583333	0.001241628
48.5	0.001237874
48.5416667	0.001236072
48.5833333	0.001234209
48.625	0.001219103
48.6666667	0.001219252
48.7083333	0.001228967
48.75	0.001224033
48.7916667	0.001220956
48.8333333	0.001220975
48.875	0.001214534
48.9166667	0.001231016
48.9583333	0.001254292
49	0.001318474
49.0416667	0.001413653
49.0833333	0.001522447
49.125	0.001561898
49.1666667	0.001613664
49.2083333	0.001656082
49.25	0.001671847
49.2916667	0.001690423
49.3333333	0.00170288
49.375	0.001709248
49.4166667	0.001713183
49.4583333	0.001711564
49.5	0.001725536
49.5416667	0.001720962
49.5833333	0.001713537
49.625	0.001706009
49.6666667	0.001698428
49.7083333	0.001702435
49.75	0.001701326
49.7916667	0.001713696
49.8333333	0.001697139
49.875	0.001684478
49.9166667	0.001667148
49.9583333	0.001645882
50	0.001619038
50.0416667	0.001602475
50.0833333	0.001575519
50.125	0.001552686
50.1666667	0.001529864
50.2083333	0.001511653
50.25	0.00147737
50.2916667	0.001458199
50.3333333	0.001445326
50.375	0.001417694
50.4166667	0.001397752
50.4583333	0.0013671
50.5	0.001339797
50.5416667	0.001331409
50.5833333	0.001316118
50.625	0.001309754
50.6666667	0.001298721
50.7083333	0.001285598
50.75	0.001277535
50.7916667	0.001285217
50.8333333	0.001283891
50.875	0.001287782
50.9166667	0.001279541
50.9583333	0.001276042
51	0.001266535
51.0416667	0.001265078
51.0833333	0.001265712
51.125	0.001249895
51.1666667	0.001236094
51.2083333	0.001230233
51.25	0.001217686
51.2916667	0.001200339
51.3333333	0.001198577
51.375	0.001192921
51.4166667	0.001188129
51.4583333	0.001172188
51.5	0.001158568
51.5416667	0.0011548
51.5833333	0.001152253
51.625	0.001150546
51.6666667	0.001145243
51.7083333	0.00114922
51.75	0.001153645
51.7916667	0.001149955
51.8333333	0.001144402
51.875	0.00114236
51.9166667	0.001142453
51.9583333	0.001138866
52	0.001135754
52.0416667	0.001135208
52.0833333	0.001132431
52.125	0.001128644
52.1666667	0.001120959
52.2083333	0.001112345
