#.t	Rural_baseflow
#d	m/d
91.2083333	0.000724259
91.25	0.000735743
91.2916667	0.000737502
91.3333333	0.000736821
91.375	0.000694355
91.4166667	0.000681023
91.4583333	0.000666752
91.5	0.000661086
91.5416667	0.000655961
91.5833333	0.000636333
91.625	0.000626119
91.6666667	0.000641053
91.7083333	0.000651996
91.75	0.000679663
91.7916667	0.000681374
91.8333333	0.000687465
91.875	0.000668535
91.9166667	0.000660622
91.9583333	0.000662806
92	0.000725565
92.0416667	0.000744979
92.0833333	0.000755316
92.125	0.00074798
92.1666667	0.000747269
92.2083333	0.000740546
92.25	0.00074214
92.2916667	0.00073777
92.3333333	0.000738282
92.375	0.000668975
92.4166667	0.000657345
92.4583333	0.000638984
92.5	0.000652696
92.5416667	0.000664606
92.5833333	0.000726101
92.625	0.000652757
92.6666667	0.000640986
92.7083333	0.00067264
92.75	0.000613096
92.7916667	0.000645477
92.8333333	0.000673267
92.875	0.000715923
92.9166667	0.000727438
92.9583333	0.000740908
93	0.000742421
93.0416667	0.000725634
93.0833333	0.000719138
93.125	0.000728562
93.1666667	0.00073004
93.2083333	0.000730482
93.25	0.000728588
93.2916667	0.000744715
93.3333333	0.00073723
93.375	0.000724591
93.4166667	0.000684928
93.4583333	0.00068158
93.5	0.000637111
93.5416667	0.000630295
93.5833333	0.000623429
93.625	0.000618012
93.6666667	0.000645572
93.7083333	0.000642753
93.75	0.000643604
93.7916667	0.000648222
93.8333333	0.000662964
93.875	0.000664435
93.9166667	0.000668493
93.9583333	0.000716222
94	0.000719941
94.0416667	0.00072446
94.0833333	0.000722688
94.125	0.00072211
94.1666667	0.000727316
94.2083333	0.000720937
94.25	0.000719424
94.2916667	0.000712118
94.3333333	0.000712296
94.375	0.000709974
94.4166667	0.000699947
94.4583333	0.000693436
94.5	0.000693971
94.5416667	0.000699496
94.5833333	0.000648798
94.625	0.000658546
94.6666667	0.000661826
94.7083333	0.000672068
94.75	0.000671676
94.7916667	0.000672901
94.8333333	0.000679721
94.875	0.000681772
94.9166667	0.000689638
94.9583333	0.00072923
95	0.000727745
95.0416667	0.000730258
95.0833333	0.000727661
95.125	0.000721604
95.1666667	0.000718747
95.2083333	0.000728874
95.25	0.000721791
95.2916667	0.000721325
95.3333333	0.000718141
95.375	0.000706597
95.4166667	0.00065916
95.4583333	0.000657576
95.5	0.000656781
95.5416667	0.000649021
95.5833333	0.000642543
95.625	0.00064935
95.6666667	0.000635978
95.7083333	0.000635482
95.75	0.000641433
95.7916667	0.000642662
95.8333333	0.000639448
95.875	0.000649992
95.9166667	0.000705104
95.9583333	0.000702257
96	0.000703213
96.0416667	0.000703977
96.0833333	0.000703583
96.125	0.00070459
96.1666667	0.00069941
96.2083333	0.000708929
96.25	0.000703424
96.2916667	0.000704415
96.3333333	0.00070831
96.375	0.000712592
96.4166667	0.000690147
96.4583333	0.00067814
96.5	0.000667893
96.5416667	0.000645237
96.5833333	0.000646796
96.625	0.000658776
96.6666667	0.000684978
96.7083333	0.000694129
96.75	0.000694859
96.7916667	0.000700833
96.8333333	0.000688115
96.875	0.000682299
96.9166667	0.00069341
96.9583333	0.000691402
97	0.000696099
97.0416667	0.000697047
97.0833333	0.000704483
97.125	0.000703008
97.1666667	0.000707758
97.2083333	0.000705403
97.25	0.000707963
97.2916667	0.000706512
97.3333333	0.000707818
97.375	0.000709303
97.4166667	0.000708253
97.4583333	0.000708699
97.5	0.000698809
97.5416667	0.000691431
97.5833333	0.000692697
97.625	0.00069604
97.6666667	0.000704772
97.7083333	0.000705831
97.75	0.000715823
97.7916667	0.000724118
97.8333333	0.000730115
97.875	0.000729225
97.9166667	0.000729021
97.9583333	0.00073361
98	0.000733941
98.0416667	0.000735614
98.0833333	0.000735938
98.125	0.000733374
98.1666667	0.000726404
98.2083333	0.000722094
98.25	0.000718648
98.2916667	0.000719633
98.3333333	0.000669778
98.375	0.000659048
98.4166667	0.000648616
98.4583333	0.000635996
98.5	0.000632083
98.5416667	0.000627221
98.5833333	0.000692669
98.625	0.00064185
98.6666667	0.00063189
98.7083333	0.000625899
98.75	0.000632056
98.7916667	0.000638595
98.8333333	0.000648908
98.875	0.000647325
98.9166667	0.000651898
98.9583333	0.00064915
99	0.000647522
99.0416667	0.000657275
99.0833333	0.000662347
99.125	0.000710587
99.1666667	0.000718237
99.2083333	0.000723236
99.25	0.00072589
99.2916667	0.000744805
99.3333333	0.00075598
99.375	0.000765193
99.4166667	0.000782561
99.4583333	0.000790733
99.5	0.000799637
99.5416667	0.000800911
99.5833333	0.000809626
99.625	0.000815277
99.6666667	0.000819602
99.7083333	0.000821709
99.75	0.00082902
99.7916667	0.000862807
99.8333333	0.000912934
99.875	0.000924327
99.9166667	0.000939554
99.9583333	0.000944887
100	0.000963746
100.0416667	0.000968059
100.0833333	0.001003232
100.125	0.00099918
100.1666667	0.001021084
100.2083333	0.001031794
100.25	0.001014247
100.2916667	0.001021305
100.3333333	0.001012674
100.375	0.000971313
100.4166667	0.00096347
100.4583333	0.000943327
100.5	0.000918836
100.5416667	0.000911903
100.5833333	0.00093216
100.625	0.00099165
100.6666667	0.001072429
100.7083333	0.001043847
100.75	0.001022485
100.7916667	0.001086898
100.8333333	0.001150339
100.875	0.001205149
100.9166667	0.001315406
100.9583333	0.001335789
101	0.001372092
101.0416667	0.001424973
101.0833333	0.001431647
101.125	0.001517148
101.1666667	0.001530424
101.2083333	0.001564276
101.25	0.001552845
101.2916667	0.001514408
101.3333333	0.001473259
101.375	0.001427975
101.4166667	0.001400411
101.4583333	0.001350609
101.5	0.001323794
101.5416667	0.001323841
101.5833333	0.001334445
101.625	0.001367332
101.6666667	0.001304631
101.7083333	0.001304434
101.75	0.001268597
101.7916667	0.001263357
101.8333333	0.001259444
101.875	0.001266578
101.9166667	0.001274931
101.9583333	0.001297022
102	0.001313174
102.0416667	0.001329173
102.0833333	0.001343336
102.125	0.001364379
102.1666667	0.001357269
102.2083333	0.001375963
102.25	0.001398277
102.2916667	0.001397556
102.3333333	0.001357472
102.375	0.001378582
102.4166667	0.001334713
102.4583333	0.001367486
102.5	0.001431413
102.5416667	0.001416346
102.5833333	0.001297121
102.625	0.001273383
102.6666667	0.001264933
102.7083333	0.001268636
102.75	0.00127933
102.7916667	0.001293774
102.8333333	0.001329842
102.875	0.001384317
102.9166667	0.001414423
102.9583333	0.001492901
103	0.001499748
103.0416667	0.001495233
103.0833333	0.001539789
103.125	0.001465303
103.1666667	0.001492906
103.2083333	0.001471282
103.25	0.001414979
103.2916667	0.00141039
103.3333333	0.001387949
103.375	0.001362717
103.4166667	0.001337714
103.4583333	0.001302369
103.5	0.001280822
103.5416667	0.001365755
103.5833333	0.001394008
103.625	0.001274589
103.6666667	0.001266573
103.7083333	0.001255565
103.75	0.001205143
103.7916667	0.001210791
103.8333333	0.001220092
103.875	0.001195663
103.9166667	0.001207333
103.9583333	0.001202001
104	0.001185018
104.0416667	0.001189223
104.0833333	0.00117776
104.125	0.001162706
104.1666667	0.001163284
104.2083333	0.001157329
104.25	0.001132464
104.2916667	0.001145503
104.3333333	0.001135345
104.375	0.00111186
104.4166667	0.001119173
104.4583333	0.001082442
104.5	0.001059081
104.5416667	0.001056284
104.5833333	0.001069826
104.625	0.001019651
104.6666667	0.001056459
104.7083333	0.001062421
104.75	0.001030639
104.7916667	0.001051314
104.8333333	0.001068971
104.875	0.001059835
104.9166667	0.001029698
104.9583333	0.001145847
105	0.001094522
105.0416667	0.001026723
105.0833333	0.001053377
105.125	0.001021922
105.1666667	0.001022827
105.2083333	0.001022012
105.25	0.000998438
105.2916667	0.000996756
105.3333333	0.000995895
105.375	0.000956405
105.4166667	0.00094148
105.4583333	0.000978058
105.5	0.000913488
105.5416667	0.000961688
105.5833333	0.000952457
105.625	0.000897005
105.6666667	0.000953033
105.7083333	0.000941972
105.75	0.00092814
105.7916667	0.000926878
105.8333333	0.000933145
105.875	0.000924711
105.9166667	0.000950606
105.9583333	0.000946286
106	0.000908231
106.0416667	0.000915049
106.0833333	0.000931696
106.125	0.000937122
106.1666667	0.000915532
106.2083333	0.000920734
106.25	0.00089636
106.2916667	0.000897619
106.3333333	0.000896229
106.375	0.000827217
106.4166667	0.000858735
106.4583333	0.000857822
106.5	0.000861303
106.5416667	0.000852934
106.5833333	0.000852485
106.625	0.000846923
106.6666667	0.000839038
106.7083333	0.000841775
106.75	0.000852787
106.7916667	0.000846889
106.8333333	0.000853597
106.875	0.000853286
106.9166667	0.000860692
106.9583333	0.000847712
107	0.000855621
107.0416667	0.000874128
107.0833333	0.00086327
107.125	0.000862437
107.1666667	0.000861289
107.2083333	0.000855283
107.25	0.000851159
107.2916667	0.000844641
107.3333333	0.000832499
107.375	0.000834419
107.4166667	0.000848436
107.4583333	0.000856614
107.5	0.000840039
107.5416667	0.000838466
107.5833333	0.000827616
107.625	0.000837866
107.6666667	0.000824608
107.7083333	0.000830461
107.75	0.000838314
107.7916667	0.000852389
107.8333333	0.00085134
107.875	0.000864448
107.9166667	0.000866693
107.9583333	0.000892531
108	0.000888541
108.0416667	0.000903575
108.0833333	0.000899549
108.125	0.000911707
108.1666667	0.000892796
108.2083333	0.00089025
108.25	0.000905228
108.2916667	0.000889422
108.3333333	0.000883284
108.375	0.000877854
108.4166667	0.000884763
108.4583333	0.000864668
108.5	0.000872359
108.5416667	0.00085513
108.5833333	0.0008579
108.625	0.000845402
108.6666667	0.000849404
108.7083333	0.000837231
108.75	0.000842953
108.7916667	0.000858952
108.8333333	0.00088511
108.875	0.000878729
108.9166667	0.000884191
108.9583333	0.000913899
109	0.000945273
109.0416667	0.00092301
109.0833333	0.000941569
109.125	0.000958715
109.1666667	0.000961427
109.2083333	0.000967532
109.25	0.000986206
109.2916667	0.000944057
109.3333333	0.000953876
109.375	0.000909253
109.4166667	0.000873219
109.4583333	0.00085631
109.5	0.000825778
109.5416667	0.000818926
109.5833333	0.000830474
109.625	0.00082621
109.6666667	0.000861403
109.7083333	0.000896368
109.75	0.000886098
109.7916667	0.000877057
109.8333333	0.000878735
109.875	0.000841056
109.9166667	0.000861041
109.9583333	0.000880552
110	0.000865899
110.0416667	0.000872543
110.0833333	0.000888174
110.125	0.000871018
110.1666667	0.000868686
110.2083333	0.000888289
110.25	0.000872786
110.2916667	0.000882326
110.3333333	0.0010651
110.375	0.00093804
110.4166667	0.000875237
110.4583333	0.000799725
110.5	0.000758516
110.5416667	0.000799321
110.5833333	0.000827458
110.625	0.000839231
110.6666667	0.000804838
110.7083333	0.000818813
110.75	0.000837209
110.7916667	0.000885232
110.8333333	0.0008412
110.875	0.000871116
110.9166667	0.000888352
110.9583333	0.000915352
111	0.000900471
111.0416667	0.000911738
111.0833333	0.000903243
111.125	0.000924357
111.1666667	0.000912496
111.2083333	0.00092941
111.25	0.000942552
111.2916667	0.000932664
111.3333333	0.000941607
111.375	0.000950268
111.4166667	0.000937863
111.4583333	0.000942652
111.5	0.000942412
111.5416667	0.000920245
111.5833333	0.000943254
111.625	0.000938102
111.6666667	0.000943002
111.7083333	0.000978604
111.75	0.000960696
111.7916667	0.000956103
111.8333333	0.000971023
111.875	0.000963178
111.9166667	0.000958619
111.9583333	0.000988793
112	0.000996813
112.0416667	0.001005031
112.0833333	0.001035676
112.125	0.001030745
112.1666667	0.001050726
112.2083333	0.00104926
112.25	0.001025439
112.2916667	0.00101966
112.3333333	0.001028295
112.375	0.001001567
112.4166667	0.000998752
112.4583333	0.000985907
112.5	0.000967348
112.5416667	0.000973944
112.5833333	0.00098177
112.625	0.000967191
112.6666667	0.000975142
112.7083333	0.000964266
112.75	0.000963634
112.7916667	0.000990509
112.8333333	0.000981682
112.875	0.000978059
112.9166667	0.001003818
112.9583333	0.001008779
113	0.001000756
113.0416667	0.001020743
113.0833333	0.00101771
113.125	0.001004536
113.1666667	0.001007798
113.2083333	0.001016505
113.25	0.000998919
113.2916667	0.001002151
113.3333333	0.001001273
113.375	0.000976063
113.4166667	0.000983187
113.4583333	0.000974795
113.5	0.000971053
113.5416667	0.000965067
113.5833333	0.000949176
113.625	0.000938761
113.6666667	0.000939501
113.7083333	0.000927341
113.75	0.000922182
113.7916667	0.000933357
113.8333333	0.000945751
113.875	0.000947648
113.9166667	0.000951547
113.9583333	0.000953727
114	0.000957875
114.0416667	0.000968725
114.0833333	0.000974117
114.125	0.000981386
114.1666667	0.00098612
114.2083333	0.000992398
114.25	0.000993309
114.2916667	0.000986911
114.3333333	0.000984599
114.375	0.000975425
114.4166667	0.000967715
114.4583333	0.000962705
114.5	0.000961298
114.5416667	0.000947174
114.5833333	0.000939513
114.625	0.000930779
114.6666667	0.000919204
114.7083333	0.000912201
114.75	0.000913219
114.7916667	0.000920071
114.8333333	0.000919846
114.875	0.000918285
114.9166667	0.000924114
114.9583333	0.000923963
115	0.000928564
115.0416667	0.000928143
115.0833333	0.000930398
115.125	0.000927934
115.1666667	0.00092265
115.2083333	0.000918645
115.25	0.000914167
115.2916667	0.000915975
115.3333333	0.000905338
115.375	0.00088701
115.4166667	0.000878001
115.4583333	0.00087084
115.5	0.000862034
115.5416667	0.000849661
115.5833333	0.000854707
115.625	0.00085754
115.6666667	0.000863691
115.7083333	0.000862096
115.75	0.000886088
115.7916667	0.000891595
115.8333333	0.00089117
115.875	0.000906654
115.9166667	0.000919017
115.9583333	0.000923371
116	0.000940317
116.0416667	0.000950963
116.0833333	0.000952767
116.125	0.000962521
116.1666667	0.000972091
116.2083333	0.000978471
116.25	0.000983103
116.2916667	0.000985612
116.3333333	0.000991132
116.375	0.000989778
116.4166667	0.000985013
116.4583333	0.000970065
116.5	0.000960441
116.5416667	0.000945385
116.5833333	0.000948931
116.625	0.000934609
116.6666667	0.000926832
116.7083333	0.000921785
116.75	0.000925479
116.7916667	0.00092388
116.8333333	0.0009203
116.875	0.000924199
116.9166667	0.00091987
116.9583333	0.000910775
117	0.00090687
117.0416667	0.000908765
117.0833333	0.000908976
117.125	0.000914206
117.1666667	0.000914792
117.2083333	0.000924997
117.25	0.000917924
117.2916667	0.000917714
117.3333333	0.000909838
117.375	0.00090307
117.4166667	0.000889541
117.4583333	0.000877536
117.5	0.000875902
117.5416667	0.000871486
117.5833333	0.000863385
117.625	0.000854786
117.6666667	0.000852938
117.7083333	0.000844849
117.75	0.000847737
117.7916667	0.000847451
117.8333333	0.00084286
117.875	0.000848292
117.9166667	0.000846404
117.9583333	0.000847029
118	0.000851153
118.0416667	0.000854714
118.0833333	0.000856569
118.125	0.000858644
118.1666667	0.000858432
118.2083333	0.000857155
118.25	0.000865671
118.2916667	0.000872071
118.3333333	0.000874554
118.375	0.000873263
118.4166667	0.000874619
118.4583333	0.000880486
118.5	0.000879659
118.5416667	0.000877309
118.5833333	0.000874023
118.625	0.000870717
118.6666667	0.000872871
118.7083333	0.000876197
118.75	0.00088855
118.7916667	0.000891037
118.8333333	0.000910235
118.875	0.000904955
118.9166667	0.000899066
118.9583333	0.000885515
119	0.000885611
119.0416667	0.00088976
119.0833333	0.00088471
119.125	0.000885619
119.1666667	0.000883489
119.2083333	0.000882301
119.25	0.000880256
119.2916667	0.000875882
119.3333333	0.000873899
119.375	0.000863164
119.4166667	0.000876359
119.4583333	0.000867029
119.5	0.000874953
119.5416667	0.000863708
119.5833333	0.000851119
119.625	0.000845764
119.6666667	0.000840973
119.7083333	0.000845325
119.75	0.000840861
119.7916667	0.000837776
119.8333333	0.000860553
119.875	0.000877071
119.9166667	0.000878563
119.9583333	0.00087549
120	0.00084681
120.0416667	0.000840424
120.0833333	0.000845893
120.125	0.000838427
120.1666667	0.000845586
120.2083333	0.000836918
120.25	0.000822918
120.2916667	0.000829091
120.3333333	0.000815162
120.375	0.00079886
120.4166667	0.000783535
120.4583333	0.000778319
120.5	0.000793101
120.5416667	0.00078507
120.5833333	0.00077736
120.625	0.000774449
120.6666667	0.000772814
120.7083333	0.000773458
120.75	0.00077915
120.7916667	0.000775229
120.8333333	0.000779255
120.875	0.000777724
120.9166667	0.00078046
120.9583333	0.00078523
121	0.00079398
121.0416667	0.000804127
121.0833333	0.000808245
121.125	0.000816084
121.1666667	0.000818944
121.2083333	0.000820165
121.25	0.000820598
121.2916667	0.000823018
121.3333333	0.000822263
121.375	0.000828491
121.4166667	0.000828019
121.4583333	0.000818952
121.5	0.000802766
121.5416667	0.000799117
121.5833333	0.000794522
121.625	0.000789131
121.6666667	0.000785574
121.7083333	0.000790418
121.75	0.000793749
121.7916667	0.000791785
121.8333333	0.000792476
121.875	0.00079117
121.9166667	0.000793987
121.9583333	0.000796775
122	0.000800086
122.0416667	0.000803577
122.0833333	0.000802866
122.125	0.000804995
122.1666667	0.000803078
122.2083333	0.000803625
122.25	0.00080135
122.2916667	0.000808834
122.3333333	0.000825821
122.375	0.000777683
122.4166667	0.00076681
122.4583333	0.000753295
122.5	0.000757142
122.5416667	0.000761874
122.5833333	0.000771255
122.625	0.000773525
122.6666667	0.000774038
122.7083333	0.000781156
122.75	0.000790941
122.7916667	0.000808846
122.8333333	0.000830118
122.875	0.000884455
122.9166667	0.000906001
122.9583333	0.000921127
123	0.000935217
123.0416667	0.000953778
123.0833333	0.000966632
123.125	0.000967256
123.1666667	0.000976209
123.2083333	0.000992739
123.25	0.000989177
123.2916667	0.000988087
123.3333333	0.00097974
123.375	0.000970728
123.4166667	0.000956402
123.4583333	0.000967465
123.5	0.000961589
123.5416667	0.000951471
123.5833333	0.000949217
123.625	0.000941584
123.6666667	0.000924403
123.7083333	0.000919733
123.75	0.000908808
123.7916667	0.000907063
123.8333333	0.00090376
123.875	0.000904401
123.9166667	0.000908216
123.9583333	0.000901969
124	0.000895254
124.0416667	0.00089352
124.0833333	0.000883695
124.125	0.000885769
124.1666667	0.000882774
124.2083333	0.000876638
124.25	0.000874054
124.2916667	0.000869599
124.3333333	0.000859412
124.375	0.000848163
124.4166667	0.000842141
124.4583333	0.000837568
124.5	0.000833335
124.5416667	0.000826427
124.5833333	0.0008179
124.625	0.000814338
124.6666667	0.000811342
124.7083333	0.000813758
124.75	0.000815472
124.7916667	0.000814267
124.8333333	0.000816182
124.875	0.000819963
124.9166667	0.000822197
124.9583333	0.000818835
125	0.000819898
125.0416667	0.000810216
125.0833333	0.00081962
125.125	0.000818502
125.1666667	0.000823706
125.2083333	0.000824976
125.25	0.000824593
125.2916667	0.000824006
125.3333333	0.000818984
125.375	0.000816843
125.4166667	0.000817008
125.4583333	0.000815058
125.5	0.000817662
125.5416667	0.000832579
125.5833333	0.000858144
125.625	0.000876407
125.6666667	0.00087798
125.7083333	0.000903169
125.75	0.000917283
125.7916667	0.000927845
125.8333333	0.000928438
125.875	0.000934842
125.9166667	0.000952715
125.9583333	0.00095097
126	0.000970538
126.0416667	0.000985742
126.0833333	0.000984798
126.125	0.000994586
126.1666667	0.000988367
126.2083333	0.000976795
126.25	0.000966645
126.2916667	0.000958062
126.3333333	0.000946648
126.375	0.000936326
126.4166667	0.000946578
126.4583333	0.000927209
126.5	0.000915429
126.5416667	0.000902547
126.5833333	0.000866577
126.625	0.000860812
126.6666667	0.000850268
126.7083333	0.00083434
126.75	0.000837802
126.7916667	0.000850793
126.8333333	0.00085994
126.875	0.000861887
126.9166667	0.000856762
126.9583333	0.000858346
127	0.000855785
127.0416667	0.000852812
127.0833333	0.000845413
127.125	0.00084668
127.1666667	0.00084359
127.2083333	0.000840606
127.25	0.000836042
127.2916667	0.000831251
127.3333333	0.000823108
127.375	0.000812596
127.4166667	0.000802429
127.4583333	0.000795491
127.5	0.000786249
127.5416667	0.000719441
127.5833333	0.000745104
127.625	0.000747557
127.6666667	0.000762684
127.7083333	0.000775337
127.75	0.000777145
127.7916667	0.000783996
127.8333333	0.000784501
127.875	0.00079257
127.9166667	0.000798495
127.9583333	0.000801493
128	0.000807414
128.0416667	0.000805271
128.0833333	0.000808829
128.125	0.000809658
128.1666667	0.000806525
128.2083333	0.000804575
128.25	0.000792285
128.2916667	0.000787196
128.3333333	0.000782759
128.375	0.000769194
128.4166667	0.00076311
128.4583333	0.000757229
128.5	0.000737416
128.5416667	0.000733452
128.5833333	0.000736356
128.625	0.000719233
128.6666667	0.000709756
128.7083333	0.000723431
128.75	0.000751312
128.7916667	0.000778977
128.8333333	0.00077944
128.875	0.000784841
128.9166667	0.000785698
128.9583333	0.000777416
129	0.000783822
129.0416667	0.000782193
129.0833333	0.000780601
129.125	0.000788015
129.1666667	0.000785404
129.2083333	0.000786785
129.25	0.000780906
129.2916667	0.000783796
129.3333333	0.000785056
129.375	0.000773611
129.4166667	0.000770956
129.4583333	0.000761869
129.5	0.000763048
129.5416667	0.000765401
129.5833333	0.000762251
129.625	0.000768845
129.6666667	0.000773599
129.7083333	0.000793095
129.75	0.000798792
129.7916667	0.000806094
129.8333333	0.000804756
129.875	0.000808617
129.9166667	0.000806525
129.9583333	0.000807606
130	0.000815396
130.0416667	0.000816735
130.0833333	0.000820398
130.125	0.000821547
130.1666667	0.000827589
130.2083333	0.000825247
130.25	0.000831262
130.2916667	0.000829193
130.3333333	0.000831167
130.375	0.000820633
130.4166667	0.000810476
130.4583333	0.000810042
130.5	0.000806168
130.5416667	0.000807195
130.5833333	0.000801232
130.625	0.000804856
130.6666667	0.000799431
130.7083333	0.000795898
130.75	0.000792721
130.7916667	0.000792271
130.8333333	0.000803659
130.875	0.000806909
130.9166667	0.000815104
130.9583333	0.00081904
131	0.000821144
131.0416667	0.000833578
131.0833333	0.000837196
131.125	0.000835332
131.1666667	0.000839586
131.2083333	0.000834973
131.25	0.000834952
131.2916667	0.000829529
131.3333333	0.000820686
131.375	0.000820515
131.4166667	0.000809589
131.4583333	0.000808348
131.5	0.000806805
131.5416667	0.000799396
131.5833333	0.00079449
131.625	0.000787289
131.6666667	0.000783717
131.7083333	0.000788029
131.75	0.000786911
131.7916667	0.000789767
131.8333333	0.000782466
131.875	0.000784753
131.9166667	0.000782781
131.9583333	0.000778986
132	0.000779025
132.0416667	0.000775637
132.0833333	0.000776815
132.125	0.000768515
132.1666667	0.000770071
132.2083333	0.000764695
132.25	0.00075669
132.2916667	0.00075524
132.3333333	0.000753073
132.375	0.000746355
132.4166667	0.000738291
132.4583333	0.000727441
132.5	0.000727448
132.5416667	0.000712335
132.5833333	0.00069508
132.625	0.000699693
132.6666667	0.000697264
132.7083333	0.000699907
132.75	0.000705721
132.7916667	0.00071672
132.8333333	0.00071884
132.875	0.000748293
132.9166667	0.000755339
132.9583333	0.000750434
133	0.000754085
133.0416667	0.000748822
133.0833333	0.000744949
133.125	0.000742096
133.1666667	0.000738838
133.2083333	0.000737121
133.25	0.000734653
133.2916667	0.000726601
133.3333333	0.00072579
133.375	0.00071473
133.4166667	0.000712483
133.4583333	0.000713062
133.5	0.000699572
133.5416667	0.000681126
133.5833333	0.000685109
133.625	0.000682804
133.6666667	0.000692346
133.7083333	0.000690723
133.75	0.000695473
133.7916667	0.000701169
133.8333333	0.000704404
133.875	0.000705622
133.9166667	0.000709495
133.9583333	0.0006849
134	0.00068249
134.0416667	0.000685014
134.0833333	0.000684489
134.125	0.000688108
134.1666667	0.000687331
134.2083333	0.000685731
134.25	0.000691007
134.2916667	0.00068315
134.3333333	0.000684498
134.375	0.000672517
134.4166667	0.000668304
134.4583333	0.000677899
134.5	0.000715186
134.5416667	0.000709686
134.5833333	0.000720352
134.625	0.000708204
134.6666667	0.000707429
134.7083333	0.000710665
134.75	0.000709931
134.7916667	0.000710553
134.8333333	0.000715108
134.875	0.000715588
134.9166667	0.000725145
134.9583333	0.000718738
135	0.000719089
135.0416667	0.000723623
135.0833333	0.000723445
135.125	0.000726016
135.1666667	0.000732128
135.2083333	0.000733023
135.25	0.000733054
135.2916667	0.000728263
135.3333333	0.000726229
135.375	0.000726678
135.4166667	0.000710602
135.4583333	0.00070007
135.5	0.00070732
135.5416667	0.000708027
135.5833333	0.00075104
135.625	0.000797203
135.6666667	0.000803698
135.7083333	0.00080772
135.75	0.000830768
135.7916667	0.000850038
135.8333333	0.000849579
135.875	0.000864542
135.9166667	0.000868777
135.9583333	0.000849689
136	0.000842469
136.0416667	0.000856869
136.0833333	0.000861887
136.125	0.000877041
136.1666667	0.000911183
136.2083333	0.000927281
136.25	0.000933221
136.2916667	0.000913428
136.3333333	0.000905811
136.375	0.00090029
136.4166667	0.000872024
136.4583333	0.000875887
136.5	0.000901547
136.5416667	0.000894128
136.5833333	0.000890526
136.625	0.000883693
136.6666667	0.000880502
136.7083333	0.000865023
136.75	0.000851767
136.7916667	0.000843163
136.8333333	0.000839526
136.875	0.000840615
136.9166667	0.0008292
136.9583333	0.000826428
137	0.000825768
137.0416667	0.000823037
137.0833333	0.00082121
137.125	0.000810807
137.1666667	0.000800271
137.2083333	0.000769461
137.25	0.000767647
137.2916667	0.000760666
137.3333333	0.000755827
137.375	0.000750741
137.4166667	0.000749915
137.4583333	0.000751934
137.5	0.000744413
137.5416667	0.000739597
137.5833333	0.000737343
137.625	0.000729927
137.6666667	0.000731215
137.7083333	0.000727111
137.75	0.00072224
137.7916667	0.000721062
137.8333333	0.000720022
137.875	0.000718977
137.9166667	0.00072007
137.9583333	0.000716732
138	0.000722275
138.0416667	0.000718182
138.0833333	0.00072319
138.125	0.000722791
138.1666667	0.000723589
138.2083333	0.000721187
138.25	0.000721793
138.2916667	0.000719287
138.3333333	0.00071656
138.375	0.000716426
138.4166667	0.000713805
138.4583333	0.000709864
138.5	0.000709751
138.5416667	0.000709957
138.5833333	0.000709678
138.625	0.000705575
138.6666667	0.000700874
138.7083333	0.000697653
138.75	0.000692998
138.7916667	0.000694617
138.8333333	0.00069114
138.875	0.000688808
138.9166667	0.000691889
138.9583333	0.00069423
139	0.000688458
139.0416667	0.000689711
139.0833333	0.00069043
139.125	0.000695293
139.1666667	0.00069439
139.2083333	0.000691809
139.25	0.00069214
139.2916667	0.000688769
139.3333333	0.000690685
139.375	0.000688762
139.4166667	0.000679515
139.4583333	0.000681567
139.5	0.000678479
139.5416667	0.000671258
139.5833333	0.000669997
139.625	0.000666023
139.6666667	0.000676191
139.7083333	0.000683404
139.75	0.000681858
139.7916667	0.000688548
139.8333333	0.000686955
139.875	0.00068958
139.9166667	0.000691694
139.9583333	0.000687639
140	0.000688103
140.0416667	0.000689848
140.0833333	0.000692514
140.125	0.000695523
140.1666667	0.000688727
140.2083333	0.000691291
140.25	0.000701862
140.2916667	0.000703251
140.3333333	0.000704128
140.375	0.000708263
140.4166667	0.000708624
140.4583333	0.000707816
140.5	0.000710349
140.5416667	0.000706256
140.5833333	0.00071578
140.625	0.000718179
140.6666667	0.00072024
140.7083333	0.000728632
140.75	0.000730644
140.7916667	0.000727021
140.8333333	0.000727635
140.875	0.00072992
140.9166667	0.000730076
140.9583333	0.00073199
141	0.000737534
141.0416667	0.00074468
141.0833333	0.000761608
141.125	0.00078893
141.1666667	0.000799544
141.2083333	0.000808449
141.25	0.000808327
141.2916667	0.000809407
141.3333333	0.000815341
141.375	0.000821704
141.4166667	0.000815906
141.4583333	0.000810493
141.5	0.000805453
141.5416667	0.00079411
141.5833333	0.000790655
141.625	0.000781372
141.6666667	0.00078597
141.7083333	0.000774964
141.75	0.00076351
141.7916667	0.000765894
141.8333333	0.000768097
141.875	0.000764683
141.9166667	0.000760596
141.9583333	0.000751735
142	0.000753041
142.0416667	0.000741021
142.0833333	0.000741737
142.125	0.000746723
142.1666667	0.000745482
142.2083333	0.000742503
142.25	0.00074419
142.2916667	0.000737633
142.3333333	0.000735254
142.375	0.000728324
142.4166667	0.000725091
142.4583333	0.000722236
142.5	0.000713948
142.5416667	0.000711287
142.5833333	0.000687994
142.625	0.00069042
142.6666667	0.000695447
142.7083333	0.000700344
142.75	0.000696894
142.7916667	0.000708314
142.8333333	0.000706306
142.875	0.000703065
142.9166667	0.000697375
